,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,51420750.0,10911666.666666666,41283750.0,19232000.0,,
June 2009,51420750.0,10911666.666666666,41283750.0,19232000.0,,
September 2009,51420750.0,10911666.666666666,41283750.0,19232000.0,,
December 2009,51420750.0,6500000.0,41283750.0,19232000.0,,
March 2010,45949000.0,4652000.0,41235000.0,26298000.0,,
June 2010,67457000.0,22660000.0,48865000.0,18395000.0,,
September 2010,62759000.0,10145000.0,50302000.0,30534000.0,,
December 2010,70470000.0,500000.0,52102000.0,17504000.0,783232000.0,477127000.0
March 2011,248215000.0,10710000.0,46945000.0,-108971000.0,,
June 2011,81219000.0,8077000.0,46156000.0,9053000.0,914759000.0,651321000.0
September 2011,45372000.0,9610000.0,35762000.0,21928000.0,786089000.0,527325000.0
December 2011,62656000.0,18141000.0,44515000.0,51845000.0,1231453000.0,523905000.0
March 2012,119059000.0,29900000.0,42159000.0,-28723000.0,1254280000.0,522301000.0
June 2012,60383000.0,20716000.0,39667000.0,51277000.0,1301716000.0,587188000.0
September 2012,,,,,,
December 2012,,,,,2840613000.0,374068000.0
March 2013,62835000.0,20224000.0,40795000.0,-14746000.0,,
June 2013,66399000.0,25811000.0,36822000.0,-21791000.0,,
September 2013,106116000.0,27246000.0,39390000.0,-29299000.0,2717496000.0,443216000.0
December 2013,,,,-40035000.0,2637569000.0,465577000.0
March 2014,128469000.0,34624000.0,50941000.0,-39365000.0,3174813000.0,573740000.0
June 2014,111036000.0,28455000.0,43852000.0,-26920000.0,3074982000.0,554635000.0
September 2014,170658000.0,26481000.0,42039000.0,-37638000.0,3029551000.0,565174000.0
December 2014,,,,,3007134000.0,653050000.0
March 2015,83574000.0,26850000.0,56386000.0,20285000.0,2875935000.0,520607000.0
June 2015,93887000.0,28577000.0,54941000.0,5438000.0,2860365000.0,523068000.0
