,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,334430.0,,,
June 2010,368407.14285714284,0.0,,,
September 2010,368407.14285714284,-134930.0,,,
December 2010,368407.14285714284,-199500.0,89704.0,89704.0,
March 2011,368407.14285714284,-291132.0,,,
June 2011,368407.14285714284,-171392.0,55860.0,55860.0,
September 2011,368407.14285714284,-219720.0,171263.0,171263.0,
December 2011,368407.14285714284,-1681109.0,63.0,63.0,
March 2012,2007251.0,-2009509.0,0.0,0.0,
June 2012,325000.0,-326000.0,,,
September 2012,-20442.0,15865.0,2.0,2.0,
December 2012,1357584.0,-1367194.0,,,
March 2013,179388.0,-178803.0,1654.0,1654.0,
June 2013,335866.0,-332847.0,62642.0,4642.0,
September 2013,252246.0,-252946.0,82000.0,,
December 2013,528994.0,-530694.0,83725.0,1725.0,
March 2014,598801.0,-612249.0,131138.0,9138.0,
June 2014,482266.0,-399344.0,1532430.0,306969.0,1225461.0
September 2014,1666793.0,-1484530.0,1749797.0,654054.0,
December 2014,1094683.0,-1091707.0,1376823.0,410798.0,
March 2015,709880.0,-2709277.0,3685458.0,2246273.0,
June 2015,3436179.0,-1734521.0,7001351.0,5754424.0,1246927.0
September 2015,1239517.0,-1196653.0,5231473.0,3913591.0,1317882.0
December 2015,1233443.0,-1194802.0,3080625.0,1613725.0,1466900.0
March 2016,1218526.0,-1588597.0,2292380.0,763506.0,1528874.0
