,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-344806.0,,
June 2010,-27977.0,,
September 2010,-253094.5,,
December 2010,-253094.5,4064884.0,1860831.0
March 2011,-743332.0,,
June 2011,8520.0,3280506.0,1085903.0
September 2011,15158.0,,
December 2011,30638.0,2438967.0,1154922.0
March 2012,-24930.0,3343483.0,1160125.0
June 2012,-28908.0,,
September 2012,29002.0,2397445.0,1060265.0
December 2012,-21399.0,3362054.0,1746321.0
March 2013,-471189.0,2919236.0,1054414.0
June 2013,10449.0,3826996.0,1635435.0
September 2013,-96956.0,3767524.0,1240238.0
December 2013,-230167.0,3607123.0,884555.0
March 2014,-352692.0,,
June 2014,-350351.0,3637747.0,1154408.0
September 2014,-458910.0,3969640.0,1608187.0
December 2014,6224186.0,3996745.0,3012809.0
March 2015,-721660.0,3251695.0,2389588.0
June 2015,-666512.0,2599000.0,1857933.0
September 2015,-785611.0,2017889.0,1398863.0
December 2015,-791899.0,1129526.0,632239.0
March 2016,-633868.0,594554.0,217646.0
June 2016,-620968.0,1346235.0,1090302.0
September 2016,-1156098.0,309817.0,169913.0
December 2016,-745368.0,129093.0,110878.0
March 2017,-383947.0,78260.0,68719.0
June 2017,-439042.0,322776.0,314068.0
September 2017,-462710.0,879837.0,868664.0
December 2017,-456252.0,557853.0,548133.0
March 2018,-835368.0,2216259.0,2202531.0
June 2018,-989473.0,1554044.0,1538097.0
September 2018,-397176.0,1143905.0,1129453.0
December 2018,-370814.0,769633.0,753378.0
March 2019,-826304.0,23022015.0,3033657.0
June 2019,-398296.0,22625056.0,2847026.0
September 2019,-58932.0,22615274.0,2849606.0
December 2019,-13370700.0,9786640.0,3469904.0
March 2020,-403924.0,8903018.0,2738076.0
June 2020,-361399.0,8421104.0,2408973.0
September 2020,116634.0,9169972.0,3311736.0
December 2020,752660.0,10969129.0,5249555.0
March 2021,-347044.0,9700200.0,4137237.0
June 2021,-545077.0,9938393.0,4521191.0
September 2021,-75040.0,10118374.0,4856439.0
December 2021,776840.0,13925531.0,8811939.0
March 2022,-731042.0,10994315.0,6021036.0
June 2022,-721677.0,10478086.0,5647822.0
