,NetIncomeLoss,Assets
March 2012,1077000.0,
June 2012,1001000.0,
September 2012,988000.0,
December 2012,2735000.0,
March 2013,1058000.0,
June 2013,1852000.0,
September 2013,1453000.0,
December 2013,3488000.0,1037360000.0
March 2014,1462000.0,
June 2014,1267000.0,1164392000.0
September 2014,2659000.0,1284513000.0
December 2014,3006000.0,1355424000.0
March 2015,2626000.0,1466601000.0
June 2015,2942000.0,1869680000.0
September 2015,2762000.0,2248747000.0
December 2015,5048000.0,2592579000.0
March 2016,3787000.0,2690173000.0
June 2016,3324000.0,3492940000.0
September 2016,9675000.0,3593668000.0
December 2016,6517000.0,3975403000.0
March 2017,6113000.0,3687917000.0
June 2017,9616000.0,3903234000.0
September 2017,9580000.0,4051061000.0
December 2017,2273000.0,4541185000.0
March 2018,8976000.0,4842182000.0
June 2018,5146000.0,5966001000.0
September 2018,14707000.0,5466282000.0
December 2018,14129000.0,5840412000.0
March 2019,11259000.0,6001204000.0
June 2019,12410000.0,6285946000.0
September 2019,17356000.0,6358346000.0
December 2019,15214000.0,6314436000.0
March 2020,13211000.0,6513708000.0
June 2020,17854000.0,7141293000.0
September 2020,30938000.0,6481938000.0
December 2020,22366000.0,6957160000.0
March 2021,22355000.0,7051832000.0
June 2021,26054000.0,7939134000.0
September 2021,37226000.0,7735063000.0
December 2021,23876000.0,10196204000.0
March 2022,30836000.0,10474796000.0
June 2022,33316000.0,11249240000.0
