,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,3587000.0,-303250.0,,,
June 2009,3587000.0,-303250.0,,,
September 2009,3587000.0,-303250.0,,,
December 2009,3587000.0,-303250.0,,,
March 2010,5214000.0,-1927000.0,,,
June 2010,5488000.0,-1668000.0,,,
September 2010,5074000.0,-2606000.0,,,
December 2010,-263000.0,31128000.0,73131000.0,48551000.0,
March 2011,3618000.0,-4459000.0,,,
June 2011,3614000.0,-5734000.0,62709000.0,38580000.0,
September 2011,1559000.0,-18505000.0,45196000.0,32268000.0,
December 2011,-876000.0,81542000.0,21007000.0,20914000.0,
March 2012,2490135.0,-4779234.0,11830000.0,11746000.0,
June 2012,1288890.0,-3359709.0,8224000.0,8148000.0,
September 2012,2844000.0,-4201071.0,8135000.0,8081000.0,
December 2012,3535266.0,-3526986.0,4771000.0,4738000.0,
March 2013,721201.0,-639477.0,4293111.0,4240968.0,
June 2013,546646.0,-414219.0,4768516.0,4718386.0,
September 2013,461613.0,-381559.0,5915652.0,5872236.0,
December 2013,1873742.0,-2191433.0,3969381.0,3927806.0,
March 2014,288212.0,24158.0,4665332.0,4625733.0,
June 2014,288149.0,7468.0,5020986.0,4982629.0,
September 2014,313744.0,-436455.0,4834330.0,4794572.0,
December 2014,379765.0,-691147.0,4751672.0,4707387.0,
March 2015,218577.0,-258883.0,2520258.0,2478109.0,
June 2015,144703.0,-222642.0,2313930.0,2276527.0,
September 2015,181650.0,-1095976.0,2904259.0,2868327.0,
December 2015,197156.0,413425.0,3088014.0,3049310.0,
March 2016,196484.0,-178127.0,2433016.0,1863584.0,
June 2016,418013.0,-422218.0,2771151.0,2091994.0,
September 2016,253047.0,-334758.0,,,
December 2016,760483.0,-571788.0,3091117.0,2411976.0,
March 2017,235973.0,-284963.0,2589400.0,1918485.0,
June 2017,251289.0,-392872.0,1979069.0,1332251.0,
September 2017,211324.0,-115127.0,1966458.0,1340056.0,
