,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,42525000.0,59600000.0,,
June 2008,42525000.0,59600000.0,,
September 2008,42525000.0,59600000.0,,
December 2008,42525000.0,59600000.0,,
March 2009,42300000.0,49100000.0,,
June 2009,42600000.0,53000000.0,,
September 2009,51900000.0,63000000.0,,
December 2009,60500000.0,56900000.0,5903500000.0,1769500000.0
March 2010,59500000.0,69800000.0,,
June 2010,61800000.0,70600000.0,5712800000.0,1757100000.0
September 2010,75800000.0,25700000.0,5847700000.0,1764200000.0
December 2010,99000000.0,18300000.0,5686600000.0,1786700000.0
March 2011,74300000.0,45300000.0,5929100000.0,1936800000.0
June 2011,80500000.0,52700000.0,6639600000.0,2005400000.0
September 2011,73400000.0,68100000.0,6363500000.0,1840300000.0
December 2011,67200000.0,94800000.0,6698300000.0,2569700000.0
March 2012,88500000.0,54800000.0,6862700000.0,2408600000.0
June 2012,79700000.0,-62200000.0,6527100000.0,2319900000.0
September 2012,112500000.0,76700000.0,6566000000.0,2441500000.0
December 2012,121100000.0,28000000.0,14114800000.0,3838300000.0
March 2013,132100000.0,-102800000.0,14173000000.0,3835800000.0
June 2013,135600000.0,-564800000.0,13560600000.0,3916000000.0
September 2013,158800000.0,65600000.0,13644100000.0,4073400000.0
