,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,515180.0,61076.0,,,
June 2010,515180.0,61076.0,,,
September 2010,528338.0,34677.0,,,
December 2010,656170.0,185511.0,,714151.0,346904.0
March 2011,527334.0,74689.0,-555386.25,,
June 2011,724016.0,38296.0,-555386.25,,
September 2011,573392.0,50401.0,-555386.25,1010338.0,665828.0
December 2011,590121.0,36588.0,-555386.25,696895.0,426742.0
March 2012,486898.0,62465.0,-468771.0,1150519.0,913857.0
June 2012,555530.0,96818.0,-549715.0,,
September 2012,457399.0,75573.0,-472712.0,869864.0,718190.0
December 2012,486719.0,60932.0,-434300.0,598944.0,315962.0
March 2013,431504.0,48043.0,-408613.0,521217.0,240409.0
June 2013,535015.0,51349.0,-512853.0,710286.0,279952.0
September 2013,482532.0,55450.0,-461563.0,1088472.0,697903.0
December 2013,453799.0,56980.0,-448224.0,1575651.0,1230767.0
March 2014,518734.0,60890.0,-517199.0,1156118.0,832588.0
June 2014,452438.0,51001.0,-444277.0,743346.0,441170.0
September 2014,524795.0,52187.0,-496518.0,989674.0,708852.0
December 2014,853159.0,102220.0,-776174.0,908528.0,649060.0
March 2015,1144401.0,134010.0,-1061645.0,2117313.0,1841150.0
June 2015,755292.0,59169.0,-661010.0,1486500.0,1214944.0
September 2015,705048.0,37200.0,-628417.0,981794.0,712455.0
December 2015,749594.0,44340.0,-713695.0,1238119.0,992498.0
March 2016,721829.0,57369.0,-769599.0,649005.0,420778.0
June 2016,556405.0,43839.0,-575294.0,513914.0,293272.0
September 2016,531616.0,40041.0,-642641.0,650311.0,446113.0
