,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2018,251649.5,8333.5,-309699.0,,,
June 2018,251649.5,8333.5,-257483.0,,,
September 2018,169905.0,4600.0,-193204.0,,,
December 2018,208583.0,0.0,-6631513.0,683333.0,588133.0,
March 2019,195090.0,48307.0,-211501.0,,,
June 2019,415062.0,42730.0,-431707.0,,,
September 2019,699094.0,278903.0,-706655.0,1397875.0,1390363.0,
December 2019,2523731.0,1484394.0,-2527348.0,7912075.0,7893910.0,18165.0
March 2020,1968131.0,613077.0,-1968131.0,6211194.0,6188536.0,
June 2020,2473771.0,1492285.0,-2473771.0,3985812.0,3954491.0,
September 2020,2011064.0,1042274.0,-2011064.0,2985237.0,2516177.0,469060.0
December 2020,3001641.0,1914098.0,-3004905.0,15853412.0,15495843.0,357569.0
March 2021,3609657.0,2206874.0,-3613404.0,13144609.0,12786366.0,358243.0
June 2021,3811320.0,2664979.0,-3813673.0,14238520.0,13883487.0,355033.0
September 2021,3813401.0,2578016.0,-3814348.0,11507494.0,11155830.0,351664.0
December 2021,2792915.0,1896584.0,-2795153.0,8757385.0,7477450.0,1279935.0
March 2022,2781773.0,1521364.0,-2784339.0,15871867.0,14733170.0,1138697.0
June 2022,3564341.0,2221339.0,-3565952.0,12447312.0,11397410.0,1049902.0
