,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2008,7370000.0,1168000.0,,-1797250.0,,,
March 2009,7370000.0,1168000.0,,-1797250.0,,,
June 2009,7370000.0,1168000.0,,-1797250.0,,,
September 2009,7370000.0,1168000.0,,-1797250.0,,,
December 2009,5436000.0,820500.0,348750.0,1100000.0,,,
March 2010,5436000.0,820500.0,348750.0,1100000.0,,,
June 2010,4524000.0,720000.0,348750.0,-1643000.0,,,
September 2010,5100000.0,986000.0,348750.0,-1529000.0,,,
December 2010,11592000.0,1230000.0,367000.0,6762000.0,,,
March 2011,8317000.0,1973000.0,367000.0,2075000.0,,,
June 2011,7015000.0,1947000.0,367000.0,1889000.0,,,
September 2011,7191000.0,1842000.0,367000.0,-3894000.0,,,
December 2011,15459000.0,2307000.0,421500.0,7726000.0,,,
March 2012,9413000.0,1671000.0,421500.0,2703000.0,,,
June 2012,7129000.0,1912000.0,421500.0,-3087000.0,,,
September 2012,7802000.0,1894000.0,421500.0,-2729000.0,,,
December 2012,9124000.0,2082000.0,,-2141000.0,,,
March 2013,5233000.0,1456000.0,,-2271000.0,,,
June 2013,4839000.0,1352000.0,,-3644000.0,,,
September 2013,5208000.0,652000.0,,-4586000.0,,,
December 2013,7490000.0,1246000.0,,-4512000.0,,,
March 2014,3437000.0,420000.0,,-3585000.0,,,
June 2014,3451000.0,377000.0,,-2727000.0,,,
September 2014,4660000.0,220000.0,,-5373000.0,,,
December 2014,2324000.0,26000.0,,-1156000.0,,,
March 2015,2153000.0,37000.0,,-1598000.0,,,
June 2015,1458000.0,37000.0,,-265000.0,,,
September 2015,1261000.0,74000.0,,-790000.0,,,
December 2015,1187000.0,35000.0,,-647000.0,,,
March 2016,1365000.0,20000.0,,-1101000.0,,,
June 2016,1880000.0,5000.0,,-2486000.0,,,
September 2016,-333000.0,30000.0,,-406000.0,,,
December 2016,5813000.0,20000.0,,-5661000.0,,,
March 2017,110379000.0,18000.0,,-110360000.0,,,
June 2017,5270000.0,1641000.0,,-5200000.0,,,
September 2017,9150000.0,5428000.0,,-9608000.0,,,
December 2017,17500000.0,4930000.0,,-10915000.0,,,
March 2018,11559000.0,5572000.0,,-11777000.0,,,
June 2018,,2915000.0,,-14000000.0,,,
September 2018,,4111000.0,,-20579000.0,,,
December 2018,,3458000.0,,-18418000.0,80166000.0,64315000.0,15851000.0
March 2019,,5352000.0,,-25573000.0,70612000.0,47595000.0,23017000.0
June 2019,,4764000.0,,-22792000.0,84955000.0,61845000.0,23110000.0
September 2019,,2956000.0,,-22983000.0,71292000.0,49193000.0,
December 2019,,3325000.0,,-21145000.0,53599000.0,32487000.0,
March 2020,,3373000.0,,-13040000.0,64463000.0,43740000.0,
June 2020,,3164000.0,,-12677000.0,53154000.0,35353000.0,
September 2020,,2698000.0,,-7081000.0,45487000.0,29068000.0,
December 2020,,2297000.0,,-10056000.0,45510000.0,31216000.0,
March 2021,,2431000.0,,-17410000.0,57062000.0,44561000.0,
June 2021,,4190000.0,,-3188000.0,48410000.0,37018000.0,
September 2021,,3870000.0,,-1021000.0,41260000.0,30921000.0,
December 2021,,3691000.0,,-8568000.0,31178000.0,22389000.0,
March 2022,,2860000.0,,-3771000.0,30042000.0,24271000.0,
June 2022,,3078000.0,,-68000.0,28031000.0,22897000.0,
