,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-538831.0,-412140.6666666667,,
June 2010,-538831.0,-412140.6666666667,,
September 2010,-316713.0,-412140.6666666667,,
December 2010,-398612.0,-438529.0,3619614.0,865758.0
March 2011,-265113.0,-246621.0,,
June 2011,-305393.0,-190952.0,,
September 2011,-363646.0,-650836.0,5217156.0,2449144.0
December 2011,-552523.0,-4342642.0,7220531.0,258961.0
March 2012,-2132315.0,-5451509.0,49068324.0,865082.0
June 2012,-2761758.0,-4840425.0,47647827.0,355128.0
September 2012,-3040609.0,-1318033.0,49076791.0,1001741.0
December 2012,-5716360.0,-10738946.0,47454692.0,13675.0
