,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2000,10087.725,-145.0,,
June 2000,10087.725,-145.0,,
September 2000,10087.725,-145.0,,
December 2000,10087.725,-145.0,,
March 2001,10087.725,-703.0,,
June 2001,10087.725,-703.0,,
September 2001,10087.725,-703.0,,
December 2001,10087.725,-703.0,,
March 2002,10087.725,-703.0,,
June 2002,10087.725,-703.0,,
September 2002,10087.725,-703.0,,
December 2002,10087.725,-703.0,,
March 2003,10087.725,-464.5,,
June 2003,10087.725,-464.5,,
September 2003,10087.725,-464.5,,
December 2003,10087.725,-464.5,,
March 2004,10087.725,-1194.5,,
June 2004,10087.725,-1194.5,,
September 2004,10087.725,-1194.5,,
December 2004,10087.725,-1194.5,,
March 2005,10087.725,-1275.0,,
June 2005,10087.725,-1275.0,,
September 2005,10087.725,-1275.0,,
December 2005,10087.725,-1275.0,,
March 2006,10087.725,-9804.25,,
June 2006,10087.725,-9804.25,,
September 2006,10087.725,-9804.25,,
December 2006,10087.725,-9804.25,,
March 2007,10087.725,-24147.25,,
June 2007,10087.725,-24147.25,,
September 2007,10087.725,-24147.25,,
December 2007,10087.725,-24147.25,,
March 2008,10087.725,-30719.75,,
June 2008,10087.725,-30719.75,,
September 2008,10087.725,-30719.75,,
December 2008,10087.725,-30719.75,,
March 2009,10087.725,-21439.25,,
June 2009,10087.725,-21439.25,,
September 2009,10087.725,-21439.25,,
December 2009,10087.725,-21439.25,,
March 2010,34858.0,-29428.5,,
June 2010,34858.0,-29428.5,,
September 2010,27025.0,-21535.0,,
December 2010,-50636.0,56285.0,312245.0,97316.0
March 2011,4292.0,1373.0,,
June 2011,4351.0,1485.0,,
September 2011,13595.0,-7756.0,258774.0,26505.0
December 2011,9789.0,5785.0,32712.0,32712.0
March 2012,3953.0,1685.0,266332.0,22851.0
June 2012,5690.0,4310.0,276762.0,27688.0
September 2012,8383.0,-6607.0,,
December 2012,21534.0,-17163.0,19463.0,19463.0
March 2013,2136.0,7864.0,,
June 2013,14597.0,5250.0,26980.0,26980.0
September 2013,19840.0,-4840.0,17674.0,17674.0
December 2013,14226.0,204.0,23946.0,23946.0
March 2014,2342.0,12658.0,36934.0,36934.0
June 2014,10830.0,-10830.0,19273.0,19273.0
September 2014,7274.0,-7274.0,13058.0,13058.0
December 2014,8902.0,6098.0,20642.0,20642.0
March 2015,4520.0,-4520.0,16743.0,16743.0
June 2015,13676.0,1324.0,,
September 2015,6854.0,-6854.0,9734.0,9734.0
December 2015,11240.0,3760.0,13357.0,13357.0
March 2016,7636.0,-7636.0,10801.0,10801.0
June 2016,10421.0,-421.0,4891.0,4891.0
September 2016,11745.0,3255.0,7646.0,7646.0
December 2016,9637.0,5363.0,15974.0,15974.0
March 2017,3273.0,-3273.0,12299.0,12299.0
June 2017,13999.0,-3999.0,7853.0,7853.0
September 2017,10761.0,-761.0,3734.0,3734.0
December 2017,8649.0,6351.0,13686.0,13686.0
March 2018,4458.0,-4458.0,9767.0,9767.0
June 2018,10480.0,4520.0,13406.0,13406.0
September 2018,8982.0,-8982.0,2833.0,2833.0
December 2018,8711.0,1289.0,6886.0,6886.0
March 2019,7393.0,-7393.0,2732.0,2732.0
June 2019,6916.0,8084.0,4846.0,4846.0
September 2019,6679.0,13321.0,19781.0,19781.0
December 2019,7508.0,-7508.0,13774.0,13774.0
