,NetIncomeLoss,Assets
March 2010,498857.0,
June 2010,180124.0,
September 2010,653321.0,
December 2010,734158.0,301480853.0
March 2011,734739.0,
June 2011,904834.0,304903175.0
September 2011,871683.0,306626989.0
December 2011,774427.0,307289357.0
March 2012,914749.0,317275029.0
June 2012,847063.0,316907532.0
September 2012,1029853.0,315561422.0
December 2012,775359.0,321446238.0
March 2013,1012448.0,316543063.0
June 2013,760075.0,313198220.0
September 2013,785669.0,320673811.0
December 2013,655453.0,318418776.0
March 2014,839789.0,315143782.0
June 2014,624977.0,308829693.0
September 2014,856016.0,314249251.0
December 2014,651972.0,311924652.0
March 2015,786257.0,306453004.0
June 2015,836403.0,305926382.0
September 2015,699398.0,306309121.0
December 2015,704065.0,308642474.0
March 2016,827378.0,302076658.0
June 2016,765506.0,312988043.0
September 2016,757765.0,330721668.0
December 2016,697260.0,319318759.0
March 2017,759566.0,317501199.0
June 2017,805909.0,335818713.0
September 2017,734242.0,336766690.0
December 2017,141103.0,324996321.0
March 2018,688246.0,323453079.0
