,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2008,1435.4285714285713,-3349.3333333333335,,
September 2008,1435.4285714285713,-3349.3333333333335,,
December 2008,1435.4285714285713,-3349.3333333333335,,
March 2009,1435.4285714285713,-1698.0,,
June 2009,1435.4285714285713,-1698.0,,
September 2009,1435.4285714285713,-1698.0,,
December 2009,1435.4285714285713,-1698.0,,
March 2010,21675.0,-21675.0,,
June 2010,21675.0,-21675.0,,
September 2010,21675.0,-21675.0,,
December 2010,21675.0,-21675.0,78052.0,
March 2011,8804.0,-8804.0,,
June 2011,8804.0,-8804.0,,
September 2011,1563.0,-1563.0,,
December 2011,15127.0,-15127.0,127.0,
March 2012,1137.0,-1137.0,79.0,
June 2012,3899.0,-3899.0,,
September 2012,6051.0,-6051.0,127.0,
December 2012,184.0,-184.0,69.0,
March 2013,91.0,-91.0,46.0,
June 2013,98.0,-98.0,85.0,
September 2013,38239.0,-38239.0,49.0,
December 2013,11911.0,-11911.0,21.0,
March 2014,0.0,726.0,,
June 2014,825.0,-825.0,,
September 2014,486.0,-486.0,,
December 2014,11795.0,-12521.0,27.0,
March 2015,474.0,-474.0,53.0,
June 2015,376.0,33583.0,1077.0,
September 2015,6061.0,-6061.0,91.0,
December 2015,16574.0,-50533.0,55.0,55.0
