,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2010,4702.75,,-2931.25,,,
March 2011,4702.75,,-2931.25,,,
June 2011,4702.75,,-2931.25,,,
September 2011,4702.75,,-2931.25,,,
December 2011,3826.0,,3065.0,,,
March 2012,1836.0,,12427.0,,,
June 2012,3868.0,,2924.0,,,
September 2012,28843.0,,-31752.0,,,
December 2012,13983.0,,-12970.0,,,
March 2013,4935.0,,951.0,,,
June 2013,26926.0,,-5019.0,,,
September 2013,24859.0,,-13567.0,,,
December 2013,36520.0,,-35058.0,,,
March 2014,16770.0,,-5999.0,,,
June 2014,19769.0,,-6332.0,,,
September 2014,21897.0,,-16206.0,,,
December 2014,14822.0,,-14014.0,,,
March 2015,23124.0,,-12954.0,,,
June 2015,398976.0,,-362926.0,,,
September 2015,,,-348460.0,,,
December 2015,352066.0,,-318788.0,,,
March 2016,317323.0,,-295533.0,,,
June 2016,161377.0,,-225488.0,,,
September 2016,303030.0,,-413392.0,,,
December 2016,4241318.0,,-4242493.0,,,
March 2017,2690113.0,,-2912864.0,,,
June 2017,1030136.0,,-884400.0,,,
September 2017,1089176.0,,-932375.0,,,
December 2017,,,-132125.0,,,
March 2018,,,-2597440.0,,,
June 2018,,,-306949.0,,,
September 2018,,,-425644.0,,,
December 2018,,13715.75,-244197.0,,,
March 2019,,13715.75,-420748.0,,,
June 2019,,13715.75,-350297.0,,,
September 2019,,13715.75,-722079.0,,,
December 2019,,72000.0,-696441.0,,,
March 2020,,106000.0,-1462963.0,,,
June 2020,,136000.0,-5258760.0,,,
September 2020,,-80474.0,-5164803.0,,,
December 2020,,661900.0,-8150005.0,,,
March 2021,,234300.0,-2239495.0,,,
June 2021,,233100.0,-1408908.0,,,
September 2021,,-9233.0,-958152.0,,,
December 2021,,276300.0,-1693736.0,,,
March 2022,,276600.0,-1456043.0,,,
June 2022,,111000.0,-2727457.0,,,
