,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,,,,
June 2011,,1492205000.0,133099000.0,258192000.0
September 2011,,1516458000.0,111939000.0,274600000.0
December 2011,,1615723000.0,116882000.0,331959000.0
March 2012,,1635983000.0,103072000.0,331970000.0
June 2012,,1659006000.0,92661000.0,334544000.0
September 2012,,1699399000.0,94502000.0,343636000.0
December 2012,,1786459000.0,120385000.0,371695000.0
March 2013,,1831674000.0,153143000.0,354251000.0
June 2013,,1834645000.0,128816000.0,345047000.0
September 2013,,1857187000.0,113178000.0,345704000.0
December 2013,,1909126000.0,158904000.0,316071000.0
March 2014,,1969673000.0,181797000.0,330175000.0
June 2014,,2009849000.0,166385000.0,335747000.0
September 2014,,2058604000.0,149252000.0,352828000.0
December 2014,,2185672000.0,196612000.0,382836000.0
March 2015,23906500.0,2291920000.0,288259000.0,362605000.0
June 2015,23906500.0,2266233000.0,211125000.0,364698000.0
September 2015,-3429000.0,2288303000.0,182314000.0,371005000.0
December 2015,,2281576000.0,144139000.0,351114000.0
March 2016,24730500.0,2365728000.0,154341000.0,385655000.0
June 2016,24730500.0,2410522000.0,140572000.0,409714000.0
September 2016,-3315000.0,2456312000.0,121553000.0,426224000.0
December 2016,,2551923000.0,149799000.0,449180000.0
