,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 1980,,1807333.3333333333,,-2195701.754385965,,
December 1980,,1807333.3333333333,,-2195701.754385965,,
March 1981,,1807333.3333333333,,-2195701.754385965,,
June 1981,,1807333.3333333333,,-2195701.754385965,,
September 1981,,1807333.3333333333,,-2195701.754385965,,
December 1981,,1807333.3333333333,,-2195701.754385965,,
March 1982,,1807333.3333333333,,-2195701.754385965,,
June 1982,,1807333.3333333333,,-2195701.754385965,,
September 1982,,1807333.3333333333,,-2195701.754385965,,
December 1982,,1807333.3333333333,,-2195701.754385965,,
March 1983,,1807333.3333333333,,-2195701.754385965,,
June 1983,,1807333.3333333333,,-2195701.754385965,,
September 1983,,1807333.3333333333,,-2195701.754385965,,
December 1983,,1807333.3333333333,,-2195701.754385965,,
March 1984,,1807333.3333333333,,-2195701.754385965,,
June 1984,,1807333.3333333333,,-2195701.754385965,,
September 1984,,1807333.3333333333,,-2195701.754385965,,
December 1984,,1807333.3333333333,,-2195701.754385965,,
March 1985,,1807333.3333333333,,-2195701.754385965,,
June 1985,,1807333.3333333333,,-2195701.754385965,,
September 1985,,1807333.3333333333,,-2195701.754385965,,
December 1985,,1807333.3333333333,,-2195701.754385965,,
March 1986,,1807333.3333333333,,-2195701.754385965,,
June 1986,,1807333.3333333333,,-2195701.754385965,,
September 1986,,1807333.3333333333,,-2195701.754385965,,
December 1986,,1807333.3333333333,,-2195701.754385965,,
March 1987,,1807333.3333333333,,-2195701.754385965,,
June 1987,,1807333.3333333333,,-2195701.754385965,,
September 1987,,1807333.3333333333,,-2195701.754385965,,
December 1987,,1807333.3333333333,,-2195701.754385965,,
March 1988,,1807333.3333333333,,-2195701.754385965,,
June 1988,,1807333.3333333333,,-2195701.754385965,,
September 1988,,1807333.3333333333,,-2195701.754385965,,
December 1988,,1807333.3333333333,,-2195701.754385965,,
March 1989,,1807333.3333333333,,-2195701.754385965,,
June 1989,,1807333.3333333333,,-2195701.754385965,,
September 1989,,1807333.3333333333,,-2195701.754385965,,
December 1989,,1807333.3333333333,,-2195701.754385965,,
March 1990,,1807333.3333333333,,-2195701.754385965,,
June 1990,,1807333.3333333333,,-2195701.754385965,,
September 1990,,1807333.3333333333,,-2195701.754385965,,
December 1990,,1807333.3333333333,,-2195701.754385965,,
March 1991,,1807333.3333333333,,-2195701.754385965,,
June 1991,,1807333.3333333333,,-2195701.754385965,,
September 1991,,1807333.3333333333,,-2195701.754385965,,
December 1991,,1807333.3333333333,,-2195701.754385965,,
March 1992,,1807333.3333333333,,-2195701.754385965,,
June 1992,,1807333.3333333333,,-2195701.754385965,,
September 1992,,1807333.3333333333,,-2195701.754385965,,
December 1992,,1807333.3333333333,,-2195701.754385965,,
March 1993,,1807333.3333333333,,-2195701.754385965,,
June 1993,,1807333.3333333333,,-2195701.754385965,,
September 1993,,1807333.3333333333,,-2195701.754385965,,
December 1993,,1807333.3333333333,,-2195701.754385965,,
March 1994,,1807333.3333333333,,-2195701.754385965,,
June 1994,,1807333.3333333333,,-2195701.754385965,,
September 1994,,1807333.3333333333,,-2195701.754385965,,
December 1994,,1807333.3333333333,,-2195701.754385965,,
March 1995,,1807333.3333333333,,-2195701.754385965,,
June 1995,,1807333.3333333333,,-2195701.754385965,,
September 1995,,1807333.3333333333,,-2195701.754385965,,
December 1995,,1807333.3333333333,,-2195701.754385965,,
March 1996,,1807333.3333333333,,-2195701.754385965,,
June 1996,,1807333.3333333333,,-2195701.754385965,,
September 1996,,1807333.3333333333,,-2195701.754385965,,
December 1996,,1807333.3333333333,,-2195701.754385965,,
March 1997,,1807333.3333333333,,-2195701.754385965,,
June 1997,,1807333.3333333333,,-2195701.754385965,,
September 1997,,1807333.3333333333,,-2195701.754385965,,
December 1997,,1807333.3333333333,,-2195701.754385965,,
March 1998,,1807333.3333333333,,-2195701.754385965,,
June 1998,,1807333.3333333333,,-2195701.754385965,,
September 1998,,1807333.3333333333,,-2195701.754385965,,
