,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5210250.0,449500.0,-5700000.0,,
June 2009,5210250.0,449500.0,-5700000.0,,
September 2009,5210250.0,449500.0,-5700000.0,,
December 2009,5210250.0,449500.0,-5700000.0,,
March 2010,4524000.0,1276000.0,-4925000.0,,
June 2010,13017000.0,885000.0,-13501000.0,,
September 2010,4524000.0,210000.0,-4822000.0,,
December 2010,4812000.0,662000.0,-4952000.0,20285000.0,17041000.0
March 2011,5739000.0,649000.0,-6085000.0,,
June 2011,4663000.0,478000.0,-5000000.0,23422000.0,19919000.0
September 2011,5341000.0,1059000.0,-6565000.0,17333000.0,13919000.0
December 2011,20353000.0,1162000.0,-20341000.0,17077000.0,13734000.0
March 2012,5121000.0,843000.0,-5171000.0,23935000.0,20740000.0
June 2012,8481000.0,1259000.0,-7996000.0,18405000.0,15214000.0
September 2012,6879000.0,1471000.0,365000.0,18501000.0,15432000.0
December 2012,6754000.0,985000.0,-10051000.0,31924000.0,29283000.0
March 2013,9343000.0,1397000.0,-8224000.0,24631000.0,22082000.0
June 2013,9852000.0,722000.0,-8724000.0,18903000.0,16439000.0
September 2013,3165000.0,373000.0,-3368000.0,15920000.0,13534000.0
December 2013,4018000.0,74000.0,-12518000.0,10952000.0,9013000.0
March 2014,9686000.0,693000.0,-9830000.0,14847000.0,12969000.0
June 2014,11982000.0,750000.0,-12706000.0,9623000.0,8033000.0
September 2014,6014000.0,1694000.0,-10041000.0,5253000.0,3257000.0
December 2014,4897000.0,474000.0,-5939000.0,8917000.0,7801000.0
March 2015,3819000.0,473000.0,-338000.0,5439000.0,4344000.0
June 2015,2024000.0,376000.0,-843000.0,4160000.0,3094000.0
September 2015,3496000.0,1267000.0,-2841000.0,2033000.0,996000.0
December 2015,1976000.0,369000.0,-2823000.0,19069000.0,1043000.0
March 2016,1361000.0,133000.0,-2692000.0,13978000.0,1104000.0
June 2016,2023000.0,113000.0,-2794000.0,11778000.0,194000.0
