,OperatingExpenses,NetIncomeLoss,Assets
March 2009,58913500.0,74250.0,
June 2009,58913500.0,74250.0,
September 2009,58913500.0,74250.0,
December 2009,58913500.0,74250.0,
March 2010,35177000.0,20860000.0,
June 2010,44658000.0,16038000.0,
September 2010,93374000.0,-8835000.0,
December 2010,63265000.0,9921000.0,2921409000.0
March 2011,41199000.0,22074000.0,
June 2011,42254000.0,26378000.0,2288749000.0
September 2011,65650000.0,20228000.0,4897175000.0
December 2011,90481000.0,9651000.0,4737157000.0
March 2012,86113000.0,19349000.0,4494511000.0
June 2012,85904000.0,44833000.0,5374862000.0
September 2012,92793000.0,51400000.0,4156016000.0
December 2012,99097000.0,65341000.0,5671882000.0
March 2013,243526000.0,48909000.0,7248015000.0
June 2013,374796000.0,76721000.0,7082280000.0
September 2013,346260000.0,60572000.0,5311680000.0
December 2013,340876000.0,105279000.0,7927003000.0
March 2014,349194000.0,60501000.0,8185427000.0
June 2014,345463000.0,66955000.0,8364902000.0
September 2014,455039000.0,-75381000.0,8355640000.0
December 2014,885512000.0,-521875000.0,8267278000.0
March 2015,378358000.0,34355000.0,8353962000.0
June 2015,,9738000.0,8004639000.0
September 2015,,-66869000.0,8011054000.0
December 2015,,-224241000.0,7404809000.0
March 2016,,-111331000.0,7407110000.0
June 2016,,-87378000.0,7488252000.0
September 2016,,9391000.0,7585450000.0
December 2016,,-10444000.0,7655663000.0
March 2017,,-32724000.0,7863144000.0
June 2017,,-44507000.0,7932392000.0
September 2017,,-6252000.0,8097605000.0
December 2017,,-44483000.0,8403164000.0
March 2018,,2548000.0,8463318000.0
June 2018,,-29831000.0,8420196000.0
September 2018,,-41147000.0,8461037000.0
December 2018,,-2342000.0,9394216000.0
March 2019,,-44494000.0,9537210000.0
June 2019,,-89737000.0,9627793000.0
September 2019,,-42767000.0,9956653000.0
December 2019,,34873000.0,10406199000.0
March 2020,,-25489000.0,9986024000.0
June 2020,,1954000.0,10310438000.0
September 2020,,-9420000.0,10423851000.0
December 2020,,-7223000.0,10651127000.0
March 2021,,8543000.0,10771788000.0
June 2021,,-10322000.0,11767710000.0
September 2021,,21552000.0,12040238000.0
December 2021,,-1695000.0,12147123000.0
March 2022,,58082000.0,12297809000.0
June 2022,,10354000.0,12107690000.0
