,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,4635765.0,568586.0,-1493290.0,,
June 2010,4751867.0,392606.0,-547748.0,,
September 2010,4763338.0,327184.0,-567953.0,,
December 2010,4772157.0,428085.0,-416826.0,8404205.0,6989170.0
March 2011,5273153.0,419553.0,-60345.0,,
June 2011,5360085.0,372587.0,42971.0,7778785.0,6523583.0
September 2011,5305128.0,443608.0,-141167.0,7604389.0,6487701.0
December 2011,5389011.0,386816.0,225528.0,8417792.0,6558738.0
March 2012,5438292.0,446726.0,-789601.0,7656437.0,5950769.0
June 2012,5648680.0,319080.0,-180684.0,7550248.0,5829265.0
September 2012,5135261.0,182517.0,-42790.0,7101235.0,5461847.0
December 2012,5248129.0,145259.0,-39239.0,7296000.0,5549000.0
March 2013,5467000.0,172000.0,16000.0,8043380.0,6274135.0
June 2013,5949000.0,214000.0,147000.0,8774630.0,6769962.0
September 2013,5846998.0,289041.0,-163155.0,8491710.0,6634672.0
December 2013,6442002.0,247959.0,38155.0,8658000.0,6802000.0
March 2014,6512000.0,460000.0,-400000.0,8582000.0,6856000.0
June 2014,7017000.0,372000.0,184000.0,9645000.0,7899000.0
September 2014,7215000.0,382000.0,101000.0,11807000.0,10483000.0
December 2014,7334000.0,457000.0,266000.0,11437000.0,10235000.0
March 2015,7442000.0,433000.0,4000.0,11958000.0,10853000.0
June 2015,7358000.0,475000.0,3000.0,12035000.0,10941000.0
September 2015,7447000.0,354000.0,-127000.0,10932000.0,9979000.0
December 2015,7232000.0,426000.0,262000.0,10912000.0,10089000.0
March 2016,6962000.0,404000.0,-200000.0,10289000.0,9138000.0
June 2016,7556000.0,435000.0,-296000.0,10053000.0,9002000.0
September 2016,7405000.0,345000.0,108000.0,10743000.0,9745000.0
December 2016,7821000.0,429000.0,-165000.0,10901000.0,10000000.0
March 2017,7072000.0,409000.0,32000.0,10462000.0,9632000.0
