,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,20285500.0,-707500.0,,
June 2009,20285500.0,-707500.0,,
September 2009,20285500.0,-707500.0,,
December 2009,20285500.0,-707500.0,,
March 2010,18763000.0,391000.0,,
June 2010,18493000.0,3560000.0,,
September 2010,16869000.0,1811000.0,,
December 2010,17084000.0,3724000.0,182101000.0,131117000.0
March 2011,16911000.0,4026000.0,,
June 2011,17779000.0,5146000.0,197451000.0,136806000.0
September 2011,16794000.0,3582000.0,195688000.0,136867000.0
December 2011,16895000.0,11216000.0,207232000.0,145760000.0
March 2012,18156000.0,-830000.0,206187000.0,143894000.0
June 2012,20835000.0,1844000.0,221560000.0,152300000.0
September 2012,17725000.0,-1280000.0,223171000.0,150992000.0
December 2012,20038000.0,1071000.0,231628000.0,157293000.0
March 2013,19400000.0,2564000.0,229873000.0,152016000.0
June 2013,22376000.0,6761000.0,241821000.0,162461000.0
September 2013,20501000.0,2120000.0,279516000.0,191656000.0
December 2013,22757000.0,2582000.0,285167000.0,196695000.0
March 2014,24732000.0,1016000.0,284850000.0,197691000.0
June 2014,25778000.0,4507000.0,297488000.0,211659000.0
September 2014,21757000.0,1062000.0,290339000.0,207288000.0
December 2014,26035000.0,4770000.0,284171000.0,202690000.0
March 2015,23056000.0,313000.0,281823000.0,202561000.0
June 2015,24396000.0,3375000.0,296887000.0,218428000.0
September 2015,19621000.0,160000.0,284444000.0,208311000.0
