,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,728957.75,,-527119.75,,,
June 2008,728957.75,,-527119.75,,,
September 2008,728957.75,,-527119.75,,,
December 2008,728957.75,,-527119.75,,,
March 2009,728957.75,,150244.0,,,
June 2009,728957.75,,150244.0,,,
September 2009,728957.75,,150244.0,,,
December 2009,728957.75,,150244.0,14167514.0,112480.0,
March 2010,728957.75,,1321906.0,,,
June 2010,728957.75,,846783.0,,,
September 2010,728957.75,,-5899205.0,,,
December 2010,728957.75,,-5665942.0,153080.0,93655.0,
March 2011,186777.0,,-5474.0,,,
June 2011,215013.0,,-121182.0,81855.0,23545.0,
September 2011,134517.0,,-547148.0,73403.0,15267.0,
December 2011,1415490.0,,-2145939.0,34007.0,34007.0,
March 2012,255455.0,,-1547872.0,437174.0,437174.0,
June 2012,583210.0,,307230.0,208773.0,208733.0,
September 2012,542499.0,,-1971689.0,589243.0,589243.0,
December 2012,553863.0,,-386353.0,201014.0,201014.0,
March 2013,606764.0,0.0,-3047829.0,487005.0,579541.0,694219.0
June 2013,452287.0,9118.0,-226786.0,766711.0,536173.0,
September 2013,861060.0,59938.0,-2392942.0,1457767.0,677128.0,
December 2013,1664329.0,11500.0,-1413822.0,1515647.0,583581.0,746638.0
March 2014,2449951.0,95490.0,-2454743.0,2801194.0,1782491.0,840353.0
June 2014,3416357.0,56465.0,-4043778.0,5037880.0,3831439.0,1065167.0
September 2014,3394694.0,0.0,-5309660.0,4087524.0,2810556.0,1157770.0
December 2014,4555741.0,4391.0,-3090197.0,6730121.0,5527039.0,1203082.0
March 2015,2772953.0,6125.0,-2919625.0,5103951.0,4052993.0,1050958.0
June 2015,2114246.0,1310.0,-1638437.0,6173489.0,5175861.0,997628.0
September 2015,2792262.0,0.0,-2243608.0,4440859.0,3491473.0,949386.0
