,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,204000.0,-858000.0,,
June 2010,193000.0,-571000.0,,
September 2010,192000.0,-197000.0,,
December 2010,189000.0,205000.0,,
March 2011,199000.0,-232000.0,15384000.0,14143000.0
June 2011,218000.0,-267000.0,,
September 2011,218000.0,-249000.0,15014000.0,13924000.0
December 2011,262000.0,-673000.0,15495000.0,14477000.0
March 2012,272000.0,-431000.0,13393000.0,12413000.0
June 2012,261000.0,-973000.0,12150000.0,11168000.0
September 2012,237000.0,-1330000.0,13700000.0,12745000.0
December 2012,286000.0,-933000.0,13313000.0,12409000.0
March 2013,150000.0,-921000.0,10406000.0,9510000.0
