,NetIncomeLoss,Assets
March 2010,,
June 2010,,
September 2010,,
December 2010,,11668710000.0
March 2011,,11550728000.0
June 2011,,11459692000.0
September 2011,,11772883000.0
December 2011,,11562858000.0
March 2012,,11453178000.0
June 2012,,11521897000.0
September 2012,,11528964000.0
December 2012,,11795443000.0
March 2013,,11491410000.0
June 2013,,11392208000.0
September 2013,,11569297000.0
December 2013,,11636112000.0
March 2014,,11838726000.0
June 2014,,22042229000.0
September 2014,,22488059000.0
December 2014,,22613274000.0
March 2015,,22953158000.0
June 2015,,22793331000.0
September 2015,,23162304000.0
December 2015,,23406381000.0
March 2016,,23935686000.0
June 2016,,24132507000.0
September 2016,,24744214000.0
December 2016,,24813119000.0
March 2017,60578250.0,24861458000.0
June 2017,60578250.0,25257784000.0
September 2017,60578250.0,25695663000.0
December 2017,60578250.0,25741439000.0
March 2018,78972000.0,25875643000.0
June 2018,65999000.0,26480601000.0
September 2018,90981000.0,26615067000.0
December 2018,80311000.0,26939781000.0
March 2019,74033000.0,27355625000.0
June 2019,111810000.0,27986075000.0
September 2019,84502000.0,28930855000.0
December 2019,83750000.0,28846809000.0
March 2020,-1851947000.0,27540382000.0
June 2020,52926000.0,29645248000.0
September 2020,124871000.0,29437441000.0
December 2020,150730000.0,29235175000.0
March 2021,107737000.0,30036680000.0
June 2021,116143000.0,30284965000.0
September 2021,108066000.0,30891479000.0
December 2021,88354000.0,30640936000.0
March 2022,91157000.0,30637126000.0
June 2022,78591000.0,30135694000.0
