,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,43988000.0,,,
June 2010,3709000.0,,,
September 2010,,,,
December 2010,,750923000.0,72778000.0,30101000.0
March 2011,-23925000.0,,,
June 2011,19023000.0,841679000.0,68943000.0,32242000.0
September 2011,,903374000.0,94124000.0,48520000.0
December 2011,,929744000.0,97657000.0,21622000.0
March 2012,,918261000.0,46097000.0,21393000.0
June 2012,,937813000.0,43103000.0,20413000.0
September 2012,,984899000.0,64080000.0,19732000.0
December 2012,,849903000.0,172447000.0,28854000.0
March 2013,,704302000.0,42190000.0,21465000.0
June 2013,,695204000.0,40515000.0,20977000.0
September 2013,,,,
December 2013,,736719000.0,51217000.0,22873000.0
