,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2010,,,,9266.499999999998,,
March 2011,,,-200.33333333333334,11.333333333333334,,
June 2011,,,-200.33333333333334,11.333333333333334,,
September 2011,,,-200.33333333333334,11.333333333333334,,
December 2011,,,716.0,-9266.5,,
March 2012,,,716.0,-9266.5,,
June 2012,,,966.0,-1176.0,,
September 2012,,,4082.0,-18289.5,,
December 2012,10580.25,,1761.0,-9779.0,8607.0,8607.0
March 2013,10580.25,9267.25,4346.0,-13369.0,,
June 2013,10580.25,9267.25,1786.0,-7120.0,,
September 2013,10580.25,9267.25,-2552.0,-10153.0,4052.0,4052.0
December 2013,65621528.25,9267.25,2246.0,-18353.0,815.0,815.0
March 2014,1036015.0,65846.0,3442.0,-2856202.0,1200.0,1200.0
June 2014,34888542.0,139327.0,800.0,-34553964.0,303.0,303.0
September 2014,1891852.0,314136.0,-941.0,-1926450.0,708.0,708.0
December 2014,777608.0,177833.0,,-975870.0,249.0,249.0
March 2015,954935.0,30000.0,,-963302.0,2117761.0,2065655.0
June 2015,737008.0,16300.0,,-705413.0,1897079.0,1849357.0
September 2015,611173.0,17000.0,,-556033.0,1575307.0,1531969.0
December 2015,425564.0,24000.0,,-2723440.0,1156138.0,1117184.0
March 2016,494747.0,,,1146295.0,252526.0,244585.0
