,NetIncomeLoss,Assets,AssetsCurrent
March 2011,9506000.0,,
June 2011,5150000.0,,
September 2011,,,
December 2011,,848728000.0,97130000.0
March 2012,9005000.0,,
June 2012,2989000.0,1180669000.0,60808000.0
September 2012,2378000.0,,
December 2012,648000.0,1169782000.0,68786000.0
March 2013,13244000.0,1187653000.0,88779000.0
June 2013,8088000.0,1199224000.0,103436000.0
September 2013,2562000.0,1196744000.0,79699000.0
December 2013,5848000.0,1205112000.0,57104000.0
March 2014,2956000.0,1190393000.0,40190000.0
June 2014,-1374000.0,1233323000.0,84274000.0
September 2014,162000.0,1229622000.0,51250000.0
December 2014,-72000.0,1236355000.0,61910000.0
March 2015,4975000.0,1236805000.0,67068000.0
June 2015,72000.0,1236793000.0,74595000.0
September 2015,-2116000.0,1234608000.0,72884000.0
December 2015,3781000.0,1220790000.0,63115000.0
March 2016,7659000.0,1217354000.0,71874000.0
June 2016,1271000.0,1219863000.0,78948000.0
September 2016,-4493000.0,1220624000.0,41510000.0
December 2016,4292000.0,1217135000.0,44368000.0
