,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,35068000.0,,363624000.0,,
June 2010,21804666.666666668,,-32230666.666666668,,
September 2010,21804666.666666668,,-32230666.666666668,,
December 2010,21804666.666666668,,-32230666.666666668,,
March 2011,29829000.0,,-14148000.0,,
June 2011,30567000.0,,25288000.0,,
September 2011,21721000.0,,7342000.0,,
December 2011,24527000.0,,-74368000.0,1191145000.0,582906000.0
March 2012,26041000.0,32640000.0,-13119000.0,1155311000.0,573830000.0
June 2012,29631000.0,35617000.0,25997000.0,1185586000.0,623946000.0
September 2012,27407000.0,35228000.0,5140000.0,1205614000.0,664497000.0
December 2012,24771000.0,32121000.0,6868000.0,1172166000.0,640183000.0
March 2013,22777000.0,28483000.0,-14435000.0,1154374000.0,643088000.0
June 2013,23548000.0,34414000.0,-3231000.0,1169568000.0,660486000.0
September 2013,38341000.0,54544000.0,-36904000.0,1306886000.0,709923000.0
December 2013,42102000.0,60824000.0,-23698000.0,1380921000.0,800837000.0
March 2014,43562000.0,,-17508500.0,1338036000.0,776985000.0
June 2014,39702000.0,,-17508500.0,1364993000.0,793212000.0
September 2014,43241000.0,,-17508500.0,1384296000.0,826405000.0
December 2014,44697000.0,,-17508500.0,1375172000.0,818509000.0
