,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1347693.0,1347693.0,-1891523.0,,
June 2010,250800.0,250800.0,-325220.0,,
September 2010,371253.5,371253.5,-497690.0,,
December 2010,371253.5,371253.5,-497690.0,137114.0,133508.0
March 2011,376228.0,376228.0,-579976.0,,
June 2011,391434.0,391434.0,-803707.0,30651.0,27251.0
September 2011,1977886.0,1977886.0,-2566791.0,,
December 2011,526766.0,526766.0,-582203.0,24131.0,17544.0
March 2012,808233.0,808233.0,-1095857.0,4541.0,572.0
June 2012,381121.0,381121.0,-568327.0,3941.0,
September 2012,1680969.0,1680969.0,-2554006.0,3913.0,
December 2012,184673.0,184673.0,-1562608.0,3889.0,3.0
March 2013,369531.0,369531.0,-113033.0,4698.0,4698.0
June 2013,224082.0,224082.0,-289615.0,1.0,1.0
September 2013,613672.0,613672.0,-668332.0,29.0,29.0
December 2013,1178779.0,1178779.0,-980014.0,3.0,3.0
March 2014,350556.0,350556.0,-348914.0,131070.0,131070.0
June 2014,188552.0,188552.0,-226415.0,149.0,149.0
September 2014,115085.0,115085.0,-224604.0,1396015.0,13974.0
December 2014,147387.0,147387.0,-2858774.0,1257998.0,196.0
March 2015,198333.0,198333.0,-613682.0,1249692.0,22.0
June 2015,133171.0,133171.0,-1033899.0,1157716.0,257.0
September 2015,104163.0,104163.0,-967925.0,1149882.0,3.0
December 2015,101915.0,101915.0,-1040610.0,1142300.0,3.0
March 2016,103152.0,103152.0,-474620.0,1134718.0,3.0
June 2016,156164.0,156164.0,-835865.0,1129740.0,2607.0
