,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2010,3468328.25,223933.0,,
December 2010,3468328.25,-155375.0,,
March 2011,3468328.25,-754091.0,,
June 2011,3468328.25,685533.0,8626816.0,23641.0
September 2011,340858.0,-340858.0,8672378.0,114137.0
December 2011,1796164.0,-1766164.0,8586878.0,5118.0
March 2012,723327.0,0.0,8805645.0,2955.0
June 2012,10353073.0,3625172.0,2146577.0,15172.0
September 2012,839664.0,202358.0,2667412.0,147243.0
December 2012,1147745.0,347765.0,4019339.0,149827.0
March 2013,924002.0,367660.0,4433502.0,280580.0
June 2013,994935.0,-3281446.0,6683712.0,108069.0
September 2013,1058760.0,-876703.0,6693511.0,106235.0
December 2013,1982197.0,121811.0,7538706.0,400681.0
March 2014,-672873.0,229082.0,7610292.0,129891.0
June 2014,487331.0,-1890058.0,6758818.0,8616.0
September 2014,921778.0,-656723.0,7138521.0,4246.0
December 2014,1137569.0,-955280.0,7564804.0,41502.0
March 2015,1520401.0,-1303584.0,7546772.0,3470.0
