,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,3904500.0,1422250.0,,
June 2009,3904500.0,1422250.0,,
September 2009,3904500.0,1422250.0,,
December 2009,3904500.0,1422250.0,,
March 2010,4470000.0,1592000.0,,
June 2010,4990000.0,1282000.0,,
September 2010,4678000.0,53411000.0,,
December 2010,5205000.0,7290000.0,217616000.0,155555000.0
March 2011,5175000.0,2564000.0,,
June 2011,5371000.0,3455000.0,233840000.0,174324000.0
September 2011,5098000.0,3354000.0,245495000.0,182976000.0
December 2011,5538000.0,5772000.0,254443000.0,195158000.0
March 2012,6139000.0,3512000.0,259813000.0,202259000.0
June 2012,6081000.0,3823000.0,279763000.0,216676000.0
September 2012,6496000.0,4778000.0,292019000.0,227761000.0
December 2012,6767000.0,6461000.0,306833000.0,247891000.0
March 2013,7624000.0,6192000.0,320040000.0,270982000.0
June 2013,7643000.0,6343000.0,340537000.0,291332000.0
September 2013,7260000.0,8146000.0,357404000.0,314300000.0
December 2013,8390000.0,9274000.0,375681000.0,333795000.0
March 2014,7921000.0,7817000.0,385102000.0,345381000.0
June 2014,7011000.0,10054000.0,406106000.0,366395000.0
September 2014,7460000.0,9007000.0,430070000.0,386498000.0
December 2014,7438000.0,10074000.0,435045000.0,389590000.0
March 2015,8945000.0,7901000.0,440770000.0,397407000.0
June 2015,8839000.0,8500000.0,450242000.0,407321000.0
September 2015,8753000.0,8477000.0,461744000.0,419029000.0
December 2015,9044000.0,6739000.0,482580000.0,423986000.0
March 2016,9267000.0,3329000.0,755731000.0,192850000.0
June 2016,8967000.0,9043000.0,776143000.0,202686000.0
September 2016,9599000.0,7147000.0,803881000.0,225255000.0
December 2016,10150000.0,9041000.0,840136000.0,248340000.0
March 2017,10568000.0,12639000.0,868298000.0,261478000.0
June 2017,11119000.0,12803000.0,894135000.0,294665000.0
September 2017,10771000.0,15419000.0,915966000.0,323950000.0
December 2017,11560000.0,5799000.0,925902000.0,354319000.0
March 2018,10521000.0,17544000.0,930730000.0,371135000.0
