,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2013,2153.0,1003.0,-2153.0,7847.0,7847.0
December 2013,25660.0,19757.0,-21288.0,,
March 2014,39564.0,36597.0,-23917.0,,
June 2014,19563.0,14466.0,-18037.0,,
September 2014,12519.0,2394.0,-11720.0,37386.0,37386.0
December 2014,22474.0,3149.0,-19690.0,20958.0,20958.0
March 2015,7661.0,244.0,-456796.0,13219.0,13219.0
June 2015,9922.0,3301.0,-166178.0,17372.0,17372.0
September 2015,17915.0,2797.0,350933.0,11723.0,11723.0
December 2015,533305.0,562461.0,-234939.0,76408327.0,218970.0
March 2016,36842.0,36842.0,-10577.0,2500.0,2500.0
June 2016,8285.0,2500.0,-142504.0,10000.0,10000.0
September 2016,10955.0,2500.0,-101904.0,7500.0,7500.0
December 2016,558318.0,415427.0,-516162.0,81554976.0,11088573.0
March 2017,156588.0,44799.0,-640243.0,84800428.0,13883519.0
