,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,253425000.0,-14725000.0,,,
June 2008,253425000.0,-14725000.0,,,
September 2008,253425000.0,-14725000.0,,,
December 2008,253425000.0,-14725000.0,,,
March 2009,228400000.0,8900000.0,,,
June 2009,240700000.0,44900000.0,,,
September 2009,237700000.0,73700000.0,,,
December 2009,257100000.0,1200000.0,6023600000.0,2988000000.0,
March 2010,337800000.0,-59000000.0,,,
June 2010,273900000.0,38400000.0,6501000000.0,3096300000.0,
September 2010,281100000.0,80600000.0,6731300000.0,3306900000.0,
December 2010,319000000.0,46700000.0,7093000000.0,3370800000.0,3722200000.0
March 2011,313100000.0,19000000.0,7096000000.0,3373700000.0,
June 2011,312600000.0,73900000.0,7236800000.0,3521600000.0,3715200000.0
September 2011,326000000.0,90700000.0,7189100000.0,3516400000.0,3672700000.0
December 2011,307500000.0,21100000.0,7116700000.0,3493500000.0,3623200000.0
March 2012,318000000.0,35100000.0,7018100000.0,3394000000.0,3624100000.0
June 2012,320100000.0,83200000.0,7060800000.0,3472600000.0,3588200000.0
September 2012,322900000.0,76900000.0,7734400000.0,3972100000.0,3762300000.0
December 2012,359500000.0,48700000.0,7710600000.0,3810400000.0,3900200000.0
March 2013,386600000.0,-4400000.0,7484700000.0,3616900000.0,
June 2013,332900000.0,76400000.0,7737100000.0,3848500000.0,
September 2013,325900000.0,94900000.0,8622500000.0,4727600000.0,
December 2013,474400000.0,37000000.0,10096100000.0,4083500000.0,
March 2014,450900000.0,3700000.0,10528200000.0,4494500000.0,
June 2014,409600000.0,52100000.0,10128300000.0,4007500000.0,
September 2014,442700000.0,108600000.0,10823000000.0,4268900000.0,
December 2014,656800000.0,78100000.0,10799300000.0,4318000000.0,
March 2015,528700000.0,-55500000.0,10380000000.0,3981400000.0,
June 2015,416000000.0,85900000.0,10681700000.0,4257100000.0,
September 2015,443300000.0,120200000.0,12875500000.0,5059900000.0,
December 2015,633300000.0,-4100000.0,14293100000.0,4654300000.0,
