,NetIncomeLoss,Assets
March 2010,299000.0,
June 2010,-1568000.0,
September 2010,-1804000.0,
December 2010,679000.0,676701000.0
March 2011,612000.0,
June 2011,-58000.0,660272000.0
September 2011,812000.0,661784000.0
December 2011,1031000.0,673325000.0
March 2012,1228000.0,668009000.0
June 2012,2268000.0,677476000.0
September 2012,1819000.0,675746000.0
December 2012,2187000.0,691868000.0
March 2013,1718000.0,674764000.0
June 2013,1470000.0,669489000.0
September 2013,1023000.0,667833000.0
December 2013,-201000.0,661807000.0
March 2014,265000.0,657365000.0
June 2014,750000.0,669162000.0
September 2014,1012000.0,669029000.0
December 2014,1319000.0,679263000.0
March 2015,1629000.0,710672000.0
June 2015,1666000.0,683685000.0
September 2015,1436000.0,688974000.0
December 2015,1036000.0,700798000.0
March 2016,1101000.0,705704000.0
June 2016,1243000.0,706495000.0
September 2016,1564000.0,708890000.0
