,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,,-128218.0,,,
June 2009,,,-128218.0,,,
September 2009,,,-128218.0,,,
December 2009,,,-128218.0,,,
March 2010,65787.0,61429.0,676821.5,,,
June 2010,91983.0,87469.0,676821.5,,,
September 2010,397973.0,382200.0,676821.5,,,
December 2010,214012.0,220434.0,676821.5,5728151.0,4900196.0,827955.0
March 2011,290000.0,280672.0,1281779.0,,,
June 2011,182796.0,173259.0,1281779.0,9282752.0,8463063.0,819689.0
September 2011,166448.0,156479.0,2228119.0,11732948.0,10902690.0,830258.0
December 2011,244534.0,197738.0,2228119.0,14368305.0,13536964.0,831341.0
March 2012,222053.0,199805.0,1074686.5,15754434.0,14939252.0,815182.0
June 2012,300549.0,293054.0,1074686.5,17548408.0,16754118.0,794291.0
September 2012,405732.0,277723.0,-21870.0,23643180.0,22862542.0,780638.0
December 2012,308921.0,195921.0,-442935.0,25831204.0,25045107.0,
March 2013,325813.0,230207.0,,26047719.0,25252163.0,
June 2013,610366.0,503159.0,,26271757.0,25483014.0,
September 2013,302795.0,160005.0,,31368275.0,30093155.0,
