,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,9699750.0,8615000.0,458250.0,,
December 2010,9699750.0,8986000.0,458250.0,,
March 2011,9699750.0,9902000.0,458250.0,,
June 2011,9699750.0,9519000.0,458250.0,48576000.0,24704000.0
September 2011,8914000.0,8518000.0,402000.0,43242000.0,19744000.0
December 2011,9229000.0,8829000.0,1039000.0,46766000.0,22337000.0
March 2012,9523000.0,9091000.0,1639000.0,47109000.0,21575000.0
June 2012,6559000.0,6254000.0,5285000.0,51210000.0,23323000.0
September 2012,9631000.0,9198000.0,576000.0,48950000.0,18482000.0
December 2012,9772000.0,8616000.0,496000.0,54090000.0,24471000.0
March 2013,10711000.0,9441000.0,1775000.0,54847000.0,26416000.0
June 2013,6888000.0,7856000.0,-946000.0,48166000.0,20077000.0
September 2013,8626000.0,8190000.0,-276000.0,46624000.0,18581000.0
December 2013,8725000.0,8884000.0,1185000.0,55410000.0,28296000.0
March 2014,9039000.0,8591000.0,2228000.0,57670000.0,31051000.0
June 2014,8986000.0,8022000.0,5457000.0,58757000.0,29098000.0
September 2014,9506000.0,9092000.0,-1242000.0,54491000.0,26123000.0
December 2014,9930000.0,9581000.0,492000.0,47028000.0,19345000.0
March 2015,8478000.0,8140000.0,1806000.0,44361000.0,17588000.0
June 2015,8339000.0,7992000.0,985000.0,46764000.0,19923000.0
