,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,1329250.0,137222.25,-1508750.0,,
June 2015,1329250.0,137222.25,-1508750.0,,
September 2015,1329250.0,137222.25,-1508750.0,,
December 2015,1329250.0,137222.25,-1508750.0,,
March 2016,1269000.0,63000.0,-1540000.0,,
June 2016,1077000.0,-8575.666666666666,-1344000.0,,
September 2016,5984000.0,-8575.666666666666,-6269000.0,,
December 2016,1222000.0,-8575.666666666666,-1532000.0,3406000.0,2745000.0
March 2017,1375000.0,59000.0,-1566000.0,3182000.0,2491000.0
June 2017,7953000.0,175966.33333333334,-8078000.0,9193000.0,8505000.0
September 2017,11803000.0,175966.33333333334,-11967000.0,7005000.0,6374000.0
December 2017,413000.0,175966.33333333334,-292000.0,5322000.0,4449000.0
March 2018,4120000.0,155933.0,-4077000.0,12381000.0,11531000.0
June 2018,4357000.0,440433.0,-4184000.0,13168000.0,12665000.0
September 2018,1616000.0,45000.0,-1481000.0,11908000.0,11230000.0
December 2018,1415000.0,45001.0,-1306000.0,10833000.0,10180000.0
March 2019,1519000.0,45000.0,-1449000.0,10226000.0,9595000.0
June 2019,1641000.0,102656.0,-1294000.0,13226000.0,12613000.0
September 2019,1641000.0,10000.0,-1218000.0,13604000.0,13001000.0
December 2019,1346000.0,-48905.0,-1192000.0,10317000.0,9636000.0
March 2020,1474000.0,0.0,-1268000.0,4051000.0,2990000.0
June 2020,1160000.0,0.0,-86655.0,3255000.0,2350000.0
September 2020,1010000.0,0.0,-957000.0,2522000.0,1674000.0
December 2020,1008000.0,0.0,-2074345.0,2408718.0,1939132.0
March 2021,596153.0,0.0,-658510.0,60683477.0,10647822.0
June 2021,931354.0,0.0,-893079.0,76035297.0,25841255.0
September 2021,1381574.0,0.0,-850475.0,74467749.0,24316650.0
December 2021,5576291.0,58139.0,-5250036.0,75307808.0,23023389.0
March 2022,2947648.0,0.0,-2527397.0,74108109.0,21990618.0
June 2022,1833066.0,87412.0,-1010264.0,73189669.0,21048657.0
