,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2013,34865000.0,,,
December 2013,34865000.0,,,
March 2014,60839000.0,,,
June 2014,56010000.0,,,
September 2014,63432000.0,,,
December 2014,73689000.0,,2238577000.0,488723000.0
March 2015,60835000.0,20441250.0,2205147000.0,504650000.0
June 2015,58905000.0,20441250.0,2251613000.0,529215000.0
September 2015,63091000.0,20441250.0,2241552000.0,539321000.0
December 2015,63586000.0,20441250.0,2228743000.0,573776000.0
March 2016,63990000.0,-15969000.0,2205711000.0,559046000.0
June 2016,68468000.0,38670000.0,2218580000.0,604679000.0
September 2016,67190000.0,31449000.0,2220447000.0,625010000.0
December 2016,70245000.0,14025000.0,2190391000.0,624737000.0
March 2017,74268000.0,25224000.0,2229267000.0,663032000.0
June 2017,76195000.0,29546000.0,2409657000.0,765107000.0
September 2017,79307000.0,48205000.0,3309633000.0,892668000.0
December 2017,92217000.0,-16048000.0,3358046000.0,877024000.0
March 2018,91702000.0,38981000.0,3284442000.0,794875000.0
June 2018,91169000.0,41977000.0,3252908000.0,808283000.0
September 2018,92553000.0,1495000.0,3250620000.0,820424000.0
December 2018,96371000.0,71452000.0,3186467000.0,782355000.0
March 2019,97095000.0,44084000.0,3435570000.0,855725000.0
June 2019,98804000.0,41128000.0,3442538000.0,869217000.0
September 2019,95542000.0,83007000.0,3500456000.0,960915000.0
December 2019,103484000.0,74801000.0,3544430000.0,985567000.0
March 2020,106957000.0,40660000.0,3681156000.0,954923000.0
June 2020,109980000.0,13874000.0,3722801000.0,1011957000.0
September 2020,115409000.0,91252000.0,3839214000.0,1134299000.0
December 2020,120686000.0,51257000.0,4178501000.0,1460514000.0
March 2021,122778000.0,56940000.0,4282745000.0,1595761000.0
