,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,351587.0,12696.0,197260.0,,,
June 2010,246455.0,12696.0,295446.0,,,
September 2010,268497.0,300.0,-187722.0,,,
December 2010,342528.0,599.0,686769.0,509962.0,379094.0,
March 2011,358753.0,18221.0,-164807.0,,,
June 2011,267465.0,13780.0,-279461.0,249484.0,137144.0,
September 2011,187804.0,191.0,-221995.0,223060.0,120128.0,
December 2011,434292.0,-1.0,1833034.0,273938.0,179310.0,
March 2012,542700.0,51348.0,-293740.0,515196.0,427374.0,
June 2012,352282.0,20992.0,-285374.0,810153.0,728812.0,
September 2012,411874.0,2850.0,-261592.0,1103155.0,1030415.0,
December 2012,336685.0,284.0,-231262.0,960361.0,861037.0,
March 2013,440718.0,1293.0,-275737.0,1000096.0,912071.0,
June 2013,451533.0,22324.0,-314053.0,1279813.0,1196365.0,
September 2013,591046.0,171939.0,-520568.0,903752.0,708665.0,
December 2013,440889.0,1450.0,-196505.0,839631.0,652638.0,55237.0
March 2014,446327.0,10782.0,-354937.0,771947.0,590502.0,
June 2014,305836.0,0.0,-275176.0,530066.0,379862.0,
September 2014,361208.0,0.0,-355869.0,541391.0,404433.0,
December 2014,488706.0,11788.0,-392119.0,521646.0,402678.0,43839.0
March 2015,511957.0,0.0,-369878.0,366701.0,261160.0,
June 2015,378181.0,1575.0,-234948.0,478897.0,363153.0,
September 2015,332577.0,1288.0,-183375.0,489035.0,285463.0,
December 2015,268533.0,4519.0,-314426.0,338250.0,253447.0,
March 2016,258634.0,11955.0,-206504.0,289947.0,206544.0,
June 2016,288516.0,20357.0,-255271.0,398998.0,312405.0,
September 2016,291486.0,21720.0,-203047.0,269595.0,184928.0,
