,OperatingExpenses,NetIncomeLoss,Assets
March 2009,1008237.5,,
June 2009,1008237.5,,
September 2009,1008237.5,,
December 2009,1008237.5,,
March 2010,1305509.0,5259127.5,
June 2010,1380706.0,5259127.5,
September 2010,1402143.0,5259127.5,
December 2010,1532129.0,5259127.5,225483235.0
March 2011,1698141.0,-8271016.0,
June 2011,1762755.0,-14521294.0,233428221.0
September 2011,1774582.0,-7755827.0,235288777.0
December 2011,1563536.0,-11769980.0,224043186.0
March 2012,1550462.0,-554324.0,213557908.0
June 2012,1473301.0,-10064318.0,197186869.0
September 2012,1379879.0,302979.0,188375860.0
December 2012,1269045.0,-8278949.0,168705774.0
March 2013,1142061.0,1992400.0,153394610.0
June 2013,1072270.0,-2100340.0,143176202.0
September 2013,969288.0,-4856075.0,122025038.0
December 2013,776540.0,1835153.0,104693311.0
March 2014,686720.0,-3254399.0,87601431.0
June 2014,554461.0,4323749.0,73414472.0
September 2014,512903.0,2506955.0,70294917.0
December 2014,497669.0,1421779.0,68647268.0
March 2015,504386.0,940460.0,68689590.0
June 2015,472723.0,-9811663.0,55483129.0
September 2015,405706.0,3599173.0,55044652.0
December 2015,396070.0,869430.0,51786441.0
March 2016,367051.0,-266696.0,46438611.0
June 2016,316184.0,-713787.0,41974849.0
September 2016,289044.0,-2655790.0,35713546.0
December 2016,225421.0,-1594765.0,26960801.0
March 2017,189587.0,-1749847.0,22728846.0
June 2017,158825.0,-768974.0,19143467.0
September 2017,136719.0,-347350.0,16858963.0
