,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,88658.0,88658.0,-46724.0,,
June 2014,73109.0,73109.0,-55622.0,,
September 2014,186755.0,186755.0,-216561.0,12082.0,10340.0
December 2014,78238.0,78238.0,-137546.0,14585.0,12830.0
March 2015,97859.0,97859.0,-40472.0,21431.0,19857.0
June 2015,155200.0,155200.0,-278992.0,17896.0,16501.0
September 2015,116299.0,116299.0,-923749.0,16364.0,14969.0
December 2015,2839216.0,2839216.0,-2311299.0,65223.0,64192.0
March 2016,193475.0,114876.0,-1229923.0,,
June 2016,184301.0,184301.0,-305420.0,505631.0,57016.0
September 2016,619698.0,619698.0,-1037560.0,561073.0,112529.0
December 2016,173336.0,251935.0,-689148.0,458124.0,3757.0
March 2017,6163251.0,88751.0,-10766154.0,457020.0,4482.0
June 2017,310097.0,207070.0,3999158.0,,
September 2017,533658.0,448019.0,-617115.0,528718.0,33806.0
December 2017,168157.0,-629009.0,-265109.0,510572.0,13007.0
March 2018,333414.0,34069.0,43969.0,,
June 2018,178627.0,23300.0,118479.0,,
September 2018,217237.0,34451.0,-174488.0,493816.0,43717.0
December 2018,329220.0,41088.0,33043.0,533712.0,83029.0
March 2019,2747741.0,80461.0,-2591325.0,474363.0,23839.0
June 2019,331626.0,34041.0,-188982.0,470115.0,31533.0
September 2019,290038.0,45881.0,-243154.0,540552.0,100993.0
December 2019,-191403.0,21548.0,-646267.0,130742.0,105742.0
March 2020,551411.0,,-608828.0,109069.0,85069.0
June 2020,590319.0,,-1182083.0,253336.0,228336.0
September 2020,236160.0,,-351399.0,34014.0,9014.0
December 2020,436068.0,,201036.0,169024.0,168924.0
March 2021,778012.0,,-1058462.0,1776476.0,1756043.0
June 2021,1397013.0,,-5381529.0,1167918.0,1146755.0
September 2021,762912.0,,99274.0,685164.0,649017.0
December 2021,,,,300956.0,269519.0
March 2022,655619.0,,490040.0,506048.0,477615.0
June 2022,290211.0,,211730.0,342272.0,315546.0
