,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,76250000.0,231000000.0,,
June 2008,76250000.0,195000000.0,,
September 2008,76250000.0,174000000.0,,
December 2008,76250000.0,-1338000000.0,13948000000.0,2026000000.0
March 2009,78250000.0,104000000.0,,
June 2009,78250000.0,-182000000.0,14288000000.0,1620000000.0
September 2009,78250000.0,125000000.0,14171000000.0,1437000000.0
December 2009,78250000.0,172000000.0,14382000000.0,1520000000.0
March 2010,79000000.0,130000000.0,13802000000.0,1579000000.0
June 2010,68000000.0,184000000.0,13043000000.0,1412000000.0
September 2010,75000000.0,128000000.0,13628000000.0,1292000000.0
December 2010,74000000.0,135000000.0,13378000000.0,1174000000.0
March 2011,63000000.0,155000000.0,13793000000.0,1233000000.0
June 2011,73000000.0,154000000.0,13816000000.0,1203000000.0
September 2011,61000000.0,200000000.0,13226000000.0,1123000000.0
December 2011,106000000.0,110000000.0,13072000000.0,1154000000.0
March 2012,61000000.0,87000000.0,13295000000.0,1149000000.0
June 2012,65000000.0,125000000.0,12977000000.0,1151000000.0
September 2012,59000000.0,108000000.0,12959000000.0,1049000000.0
December 2012,60000000.0,28000000.0,12556000000.0,1008000000.0
March 2013,55000000.0,126000000.0,12278000000.0,1173000000.0
June 2013,57000000.0,173000000.0,12046000000.0,948000000.0
September 2013,55000000.0,178000000.0,12398000000.0,1012000000.0
