,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,,572000.0,-265000.0,,,
June 2010,,,564000.0,-204000.0,,,
September 2010,,,441000.0,-56000.0,,,
December 2010,,,377000.0,73000.0,12993000.0,12605000.0,
March 2011,,,367000.0,-113000.0,,,
June 2011,,,441000.0,-134000.0,12470000.0,12088000.0,
September 2011,5988000.0,238000.0,482000.0,-226000.0,12260000.0,11911000.0,
December 2011,6324000.0,197000.0,1785000.0,1227000.0,12340000.0,11990000.0,
March 2012,6007000.0,200000.0,474000.0,-278000.0,12903000.0,12514000.0,
June 2012,6156000.0,195000.0,584000.0,-495000.0,21333000.0,9672000.0,7188000.0
September 2012,11547000.0,201000.0,2312000.0,-89000.0,69742000.0,24920000.0,19099000.0
December 2012,15687000.0,196000.0,3151000.0,792000.0,68229000.0,24022000.0,19122000.0
March 2013,16544000.0,160000.0,3164000.0,752000.0,69304000.0,26069000.0,18627000.0
June 2013,16516000.0,237000.0,2993000.0,1584000.0,66672000.0,26291000.0,16330000.0
September 2013,15039000.0,0.0,3770000.0,1254000.0,67229000.0,27322000.0,16213000.0
December 2013,16563000.0,0.0,3780000.0,1514000.0,68453000.0,28986000.0,16062000.0
March 2014,17066000.0,100000.0,2962000.0,1584000.0,72297000.0,29871000.0,15920000.0
June 2014,21312000.0,246000.0,5219000.0,164000.0,136389000.0,42558000.0,
September 2014,,360000.0,5499000.0,176000.0,135695000.0,42977000.0,
December 2014,,344000.0,4919000.0,-60000.0,131672000.0,40028000.0,
March 2015,,323000.0,4549000.0,383000.0,129830000.0,40341000.0,
June 2015,,173000.0,4205000.0,-711000.0,126023000.0,39594000.0,
September 2015,,60000.0,4006000.0,-470000.0,124103000.0,39434000.0,
December 2015,,80000.0,4312000.0,-629000.0,121761000.0,39011000.0,
March 2016,,80000.0,4707000.0,-361000.0,120702000.0,39889000.0,
June 2016,,80000.0,3376000.0,-854000.0,120512000.0,40636000.0,
September 2016,,125000.0,4857000.0,3581000.0,116276000.0,41043000.0,
December 2016,,125000.0,4788000.0,-710000.0,113029000.0,38756000.0,
March 2017,,125000.0,4803000.0,-2774000.0,111842000.0,37757000.0,
June 2017,,125000.0,4815000.0,-10296000.0,99623000.0,30054000.0,
September 2017,,25000.0,3315000.0,-3555000.0,95877000.0,29817000.0,
December 2017,,25000.0,3552000.0,-4322000.0,92007000.0,27880000.0,
March 2018,,25000.0,3062000.0,-3116000.0,91853000.0,27441000.0,
June 2018,,25000.0,3705000.0,-2187000.0,89933000.0,26898000.0,
September 2018,,,3134000.0,-1696000.0,90555000.0,31105000.0,
December 2018,,,3345000.0,-3542000.0,87071000.0,29657000.0,
March 2019,,,2909000.0,-6181000.0,83190000.0,27707000.0,
