,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2006,9731.625,-24161.25,,,
June 2006,9731.625,-24161.25,,,
September 2006,9731.625,-24161.25,,,
December 2006,9731.625,-24161.25,,,
March 2007,9731.625,-8659.75,,,
June 2007,9731.625,-8659.75,,,
September 2007,9731.625,-8659.75,,,
December 2007,9731.625,-8659.75,,,
March 2008,9731.625,-8531.75,,,
June 2008,9731.625,-8531.75,,,
September 2008,9731.625,-8531.75,,,
December 2008,9731.625,-8531.75,,,
March 2009,9731.625,-3027.5,,,
June 2009,9731.625,-3027.5,,,
September 2009,9731.625,-3027.5,,,
December 2009,9731.625,-3027.5,,,
March 2010,3895.0,-3895.0,,,
June 2010,2790.0,-2790.0,,,
September 2010,3895.0,-3895.0,,,
December 2010,3030.0,-3030.0,0.0,0.0,0.0
March 2011,5100.0,-5100.0,,,
June 2011,11306.0,-11306.0,,,
September 2011,11360.0,-11306.0,444827.0,444827.0,
December 2011,31159.0,-60877.0,7217709.0,299731.0,1653611.0
March 2012,1647928.0,-1675189.0,7454838.0,652997.0,6801841.0
June 2012,1660702.0,-1597465.0,10625045.0,3741765.0,6685704.0
September 2012,1563340.0,-1589752.0,3855017.0,2087623.0,1767394.0
December 2012,1387217.0,-1498878.0,2143852.0,305601.0,
March 2013,66673.0,-92525.0,1906629.0,96309.0,
June 2013,91170.0,-109247.0,1790905.0,8516.0,
September 2013,177992.0,350741.0,1758762.0,4304.0,
December 2013,159396.0,-159184.0,1731249.0,2423.0,
March 2014,161661.0,-173088.0,1747158.0,31387.0,
June 2014,181738.0,-196589.0,1672731.0,0.0,
September 2014,79835.0,-91346.0,1645050.0,368.0,
December 2014,79748.0,-82921.0,1616633.0,0.0,
