,OperatingExpenses,NetIncomeLoss,Assets
March 2009,12219000.0,-5753250.0,
June 2009,12219000.0,-5753250.0,
September 2009,12219000.0,-5753250.0,
December 2009,12219000.0,-5753250.0,
March 2010,17447000.0,-6224000.0,
June 2010,17530000.0,-7010000.0,
September 2010,19127000.0,-9296000.0,
December 2010,8296000.0,194000.0,359612000.0
March 2011,13097000.0,7405000.0,
June 2011,11808000.0,-5145000.0,273982000.0
September 2011,9153000.0,-3700000.0,239194000.0
December 2011,8687000.0,-4190000.0,207391000.0
March 2012,11612000.0,-7730000.0,174648000.0
June 2012,7127000.0,-3818000.0,144874000.0
September 2012,6007000.0,-3227000.0,122446000.0
December 2012,4868000.0,-2530000.0,98306000.0
March 2013,3337000.0,-1365000.0,85299000.0
June 2013,3645000.0,-1913000.0,66160000.0
September 2013,4598000.0,-3487000.0,52039000.0
December 2013,2388000.0,-1500000.0,41545000.0
March 2014,3303000.0,-2504000.0,32830000.0
June 2014,1636000.0,-1128000.0,16544000.0
September 2014,1380000.0,-1057000.0,12763000.0
December 2014,1085000.0,-908000.0,10298000.0
March 2015,1160000.0,-783000.0,5757000.0
June 2015,572000.0,-327000.0,4611000.0
September 2015,581000.0,-323000.0,2279000.0
December 2015,449000.0,10026000.0,1502000.0
