,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,1429513.0,382649.0,1046864.0,-2079885.0,,,
June 2015,1482445.0,393338.0,1089107.0,-2048120.0,,,
September 2015,1356744.0,359340.0,997404.0,-2655044.0,,,
December 2015,1335910.0,349956.0,985954.0,-9899596.0,5898010.0,1537767.0,
March 2016,1312570.0,216350.0,1096220.0,-1552149.0,5172316.0,994065.0,
June 2016,1044388.0,419007.0,625381.0,-1163825.0,5477402.0,1498091.0,
September 2016,1127962.0,231312.0,896650.0,-1273759.0,5021900.0,1217654.0,
December 2016,1187850.0,257496.0,930354.0,-1760014.0,5990463.0,2430524.0,
March 2017,1260151.0,263564.0,996587.0,-1495823.0,5243407.0,1667323.0,
June 2017,1150827.0,227062.0,923765.0,-1536516.0,4516064.0,969612.0,
September 2017,1682454.0,215949.0,1466505.0,-2032422.0,5490595.0,2084534.0,
December 2017,1264309.0,216844.0,1047465.0,-1513932.0,6891523.0,3502066.0,
March 2018,1463742.0,277063.0,1186679.0,-1874095.0,7311853.0,3254456.0,
June 2018,1434876.0,287082.0,1147794.0,-1773776.0,8318005.0,3616971.0,
September 2018,1733135.0,435956.0,1297179.0,-1941792.0,10038411.0,4519167.0,
December 2018,1755101.0,414158.0,1340943.0,-2329953.0,11462150.0,6337558.0,5124592.0
March 2019,1806167.0,385245.0,1420922.0,-2200176.0,11156191.0,4127433.0,
June 2019,1871147.0,384767.0,1486380.0,-2498511.0,9764826.0,3081775.0,6683051.0
September 2019,1647548.0,381511.0,1266037.0,-2570693.0,9274877.0,2781990.0,6492887.0
December 2019,1649552.0,355193.0,1294359.0,-2508269.0,8542000.0,2428009.0,
March 2020,1577862.0,285727.0,1292135.0,-2351291.0,7556918.0,1772174.0,
June 2020,1260792.0,184527.0,1076265.0,-1825212.0,7349100.0,1932171.0,
September 2020,1175753.0,217976.0,957777.0,-1765380.0,6529609.0,1452675.0,
December 2020,1100794.0,208610.0,892184.0,-1159865.0,7353576.0,2628249.0,
