,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,,,,,,
December 2009,,,,,,
March 2010,,,,,,
June 2010,,,,,,
September 2010,1396768.0,1396768.0,-1274311.0,,,
December 2010,1012488.0,1012488.0,-948077.0,,,
March 2011,543064.0,543064.0,-1729059.0,,,
June 2011,341859.0,341859.0,-797384.0,,,
September 2011,91106.0,91106.0,-109102.0,,,
December 2011,144405.0,144405.0,-197422.0,,,
March 2012,109768.0,109768.0,-134760.0,,,
June 2012,162848.0,162848.0,-992657.0,,,
September 2012,147642.0,147642.0,-194488.0,,,
December 2012,,,-1223.0,,,
March 2013,,,-388173.0,,,
