,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,33354.5,-1792.5,,,
June 2007,33354.5,-1792.5,,,
September 2007,33354.5,-11114.25,,,
December 2007,33354.5,-11114.25,,,
March 2008,33354.5,-11114.25,,,
June 2008,33354.5,-11114.25,,,
September 2008,33354.5,-13754.75,,,
December 2008,33354.5,-13754.75,,,
March 2009,33354.5,-13754.75,,,
June 2009,33354.5,-13754.75,,,
September 2009,33354.5,-90725.5,,,
December 2009,33354.5,-90725.5,,,
March 2010,33354.5,-90725.5,,,
June 2010,33354.5,-90725.5,,,
September 2010,175346.0,-175346.0,,,
December 2010,0.0,0.0,,,
March 2011,1781.0,-1782.0,,,
June 2011,1531.0,98470.0,,,
September 2011,376.0,-376.0,,,
December 2011,745.0,-745.0,,,
March 2012,10897.0,-176007.0,,,
June 2012,33516.0,131594.0,,,
September 2012,46464.0,-46464.0,,,
December 2012,251227.0,-252569.0,,,
March 2013,4177.0,-199241.0,,,
June 2013,747089.0,-557403.0,,,
September 2013,16929.0,-19679.0,,,
December 2013,251227.0,-6235.0,,,
March 2014,4177.0,-6927.0,,,
June 2014,-226406.0,-24086.0,,,
September 2014,75905.0,-105622.0,,,
December 2014,370831.0,-427316.0,,,
March 2015,173265.0,-229491.0,,,
