,NetIncomeLoss,Assets
December 2008,354250.0,
March 2009,354250.0,
June 2009,354250.0,
September 2009,354250.0,
December 2009,916000.0,
March 2010,901000.0,
June 2010,-158000.0,
September 2010,906000.0,
December 2010,178000.0,500246000.0
March 2011,1529000.0,
June 2011,-188000.0,549751000.0
September 2011,295000.0,688636000.0
December 2011,-1337000.0,669005000.0
March 2012,447000.0,718682000.0
June 2012,286000.0,755371000.0
September 2012,183000.0,822313000.0
December 2012,485000.0,838082000.0
March 2013,416000.0,839698000.0
June 2013,361000.0,909086000.0
September 2013,177000.0,1023031000.0
December 2013,1006000.0,1054619000.0
March 2014,680000.0,1168989000.0
June 2014,1041000.0,1221825000.0
September 2014,1202000.0,1335717000.0
December 2014,1368000.0,1425550000.0
March 2015,1374000.0,1468643000.0
June 2015,1603000.0,1552052000.0
September 2015,1868000.0,1692405000.0
December 2015,2069000.0,1812916000.0
March 2016,2539000.0,1916223000.0
June 2016,2952000.0,1979097000.0
September 2016,3180000.0,2073749000.0
December 2016,3310000.0,2158704000.0
March 2017,3666000.0,2286868000.0
June 2017,4012000.0,2370881000.0
September 2017,4599000.0,2499698000.0
December 2017,2108000.0,2676565000.0
March 2018,6010000.0,2747602000.0
June 2018,6068000.0,2909110000.0
September 2018,6228000.0,2971807000.0
December 2018,4603000.0,3030101000.0
