,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-877500.0,,
June 2009,-877500.0,,
September 2009,-877500.0,,
December 2009,-877500.0,,
March 2010,24590000.0,,
June 2010,-296000.0,,
September 2010,-4991000.0,,
December 2010,-4928000.0,485499000.0,161628000.0
March 2011,1082000.0,,
June 2011,90050000.0,543771000.0,169827000.0
September 2011,7711000.0,552648000.0,128618000.0
December 2011,-44949000.0,507203000.0,93139000.0
March 2012,-1040000.0,505109000.0,69300000.0
June 2012,8160000.0,515373000.0,54119000.0
September 2012,5751000.0,527282000.0,31583000.0
December 2012,-23147000.0,596837000.0,79519000.0
March 2013,36097000.0,629037000.0,42300000.0
June 2013,-4466000.0,613159000.0,16724000.0
September 2013,1953000.0,631284000.0,7581000.0
December 2013,-122680000.0,734880000.0,125118000.0
March 2014,-8008000.0,641971000.0,18821000.0
June 2014,-1651000.0,648991000.0,9741000.0
September 2014,-4140000.0,649942000.0,10510000.0
December 2014,-179691000.0,228046000.0,7355000.0
March 2015,-5617000.0,222800000.0,2064000.0
June 2015,-25425000.0,242532000.0,19857000.0
September 2015,5712000.0,238571000.0,14931000.0
December 2015,-73240000.0,47781000.0,16218000.0
March 2016,-14096000.0,39097000.0,2432000.0
June 2016,-12898000.0,42434000.0,3516000.0
September 2016,46782500.0,,
December 2016,46782500.0,107097000.0,106203000.0
