,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2008,807447.0,4991722.25,,
September 2008,807447.0,4991722.25,,
December 2008,807447.0,4991722.25,,
March 2009,807447.0,4991722.25,,
June 2009,916347.0,3911990.25,,
September 2009,916347.0,3911990.25,,
December 2009,916347.0,3911990.25,,
March 2010,916347.0,3911990.25,232934682.0,181952690.0
June 2010,1682628.5,18861536.0,,
September 2010,1682628.5,10833927.0,,
December 2010,1682628.5,13263230.0,,
March 2011,1682628.5,-6023216.0,237631279.0,173562140.0
June 2011,1271237.25,-2057030.0,231398973.0,166595865.0
September 2011,1271237.25,-11860428.0,222637032.0,155062947.0
December 2011,1271237.25,9108144.0,238535482.0,149793104.0
March 2012,1271237.25,7585124.0,256689643.0,106994151.0
June 2012,1304525.0,2071963.0,256220145.0,86161038.0
September 2012,1182768.3333333333,5716097.0,262772081.0,91877472.0
December 2012,1182768.3333333333,8926584.0,277982580.0,108398755.0
March 2013,1182768.3333333333,-1330829.0,278011788.0,134859713.0
June 2013,1573637.0,153920.0,281197960.0,156022745.0
