,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,188446.0,-90104.0,,,
June 2010,184819.0,-149876.0,,,
September 2010,295876.0,-255199.0,,,
December 2010,211817.0,147938.0,4759864.0,2641148.0,
March 2011,261061.0,-230201.0,,,
June 2011,249463.0,1427.0,5526215.0,3308861.0,
September 2011,248542.0,-199925.0,5455002.0,3209962.0,
December 2011,315553.0,52697.0,5991629.0,3054398.0,
March 2012,439248.0,-80449.0,6306616.0,3326003.0,
June 2012,280609.0,-168198.0,5953447.0,2878281.0,
September 2012,344209.0,49340.0,5775709.0,2414063.0,
December 2012,452364.0,327728.0,6246186.0,2599718.0,3668305.0
March 2013,406331.0,-261746.0,5956772.0,2348756.0,
June 2013,309552.0,19550.0,5521421.0,1931737.0,
September 2013,330845.0,-61983.0,6498038.0,2932975.0,
December 2013,1067698.0,470801.0,12053344.0,8321326.0,3732018.0
March 2014,924180.0,114712.0,13032620.0,9390186.0,3642434.0
June 2014,325304.0,315656.0,10333986.0,6588459.0,3745527.0
September 2014,407741.0,245211.0,10626623.0,6527300.0,4099323.0
December 2014,2218090.0,0.0,29228202.0,24978363.0,4249839.0
March 2015,1385855.0,-802846.0,49481701.0,45289712.0,4191989.0
