,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,188465.0,25242.0,6567.0,,
September 2010,144477.0,23371.0,41043.0,,
December 2010,150841.0,23005.0,38410.0,,
March 2011,,,,,
June 2011,180373.0,22837.0,31092.0,,
September 2011,175682.0,27404.0,20243.0,,
December 2011,155425.0,23192.0,44369.0,,
March 2012,,,,,
June 2012,195854.0,27783.0,16235.0,,
September 2012,179250.0,28016.0,42913.0,,
December 2012,184707.0,36911.0,20064.0,,
March 2013,,,,,
June 2013,215573.0,36032.0,3537.0,,
September 2013,171254.0,33963.0,50524.0,,
December 2013,174383.0,39896.0,-3096.0,,
March 2014,,,,,
June 2014,208800.0,34615.0,10822.0,,
September 2014,179927.0,35113.0,46309.0,,
December 2014,187793.0,39909.0,15926.0,,
March 2015,199904.0,39581.0,40532.0,,
June 2015,200292.0,35979.0,2262.0,,
September 2015,182576.0,37450.0,35462.0,,
December 2015,193600.0,42679.0,30457.0,,
March 2016,201532.0,41336.0,38093.0,,
June 2016,216920.0,42197.0,-12043.0,,
September 2016,170024.0,37694.0,58499.0,,
December 2016,180002.0,41856.0,49606.0,,
March 2017,200726.0,39131.0,11163.0,,
June 2017,215684.0,40667.0,-7160.0,,
September 2017,192512.0,49898.0,30461.0,,
December 2017,187330.0,43038.0,5097.0,,
March 2018,194321.0,36289.0,4713.0,,
June 2018,199969.0,36920.0,10379.0,,
September 2018,184791.0,38911.0,25997.0,,
December 2018,188002.0,43168.0,53364.0,,
March 2019,195784.0,41351.0,-16255.0,,
June 2019,198239.0,39921.0,8578.0,,
September 2019,180619.0,39175.0,16990.0,,
December 2019,182741.0,45935.0,-2020.0,,
March 2020,186789.0,39327.0,12500.0,,
June 2020,198679.0,40053.0,-13220.0,,
September 2020,164809.0,36787.0,28142.0,,
December 2020,176205.0,43075.0,-235.0,,
March 2021,182015.0,38004.0,1108.0,,
June 2021,195170.0,29266.0,-88611.0,,
September 2021,217674.0,29911.0,23682.0,,
December 2021,,,,,
