,OperatingExpenses,NetIncomeLoss,Assets
March 2009,8863690.75,-11618154.25,
June 2009,8863690.75,-11618154.25,
September 2009,8863690.75,-11618154.25,
December 2009,8863690.75,-11618154.25,
March 2010,7467228.0,-2078408.0,
June 2010,7401889.0,-18796536.0,
September 2010,6792349.0,9514389.0,
December 2010,6911232.0,23076070.0,352431680.0
March 2011,6984648.0,-2810409.0,
June 2011,6680512.0,-18749558.0,300178378.0
September 2011,5893838.0,6190573.0,294917229.0
December 2011,5463568.0,-9219711.0,274091722.0
March 2012,4952447.0,-13663120.0,248662627.0
June 2012,4458084.0,-13382323.0,216882886.0
September 2012,3920945.0,-2976606.0,198281812.0
December 2012,3360770.0,-6239914.0,177044272.0
March 2013,3163474.0,4438572.0,172104231.0
June 2013,3064320.0,-5990742.0,156100993.0
September 2013,2721379.0,-6956581.0,141785160.0
December 2013,2531803.0,7041563.0,138838583.0
March 2014,2313705.0,-8195269.0,120815449.0
June 2014,1486869.0,6545536.0,114449625.0
September 2014,1423061.0,4636925.0,109959117.0
December 2014,2129636.0,11450597.0,112528234.0
March 2015,2225541.0,6720187.0,113631326.0
June 2015,1460831.0,-10145891.0,99218907.0
September 2015,1542822.0,5076215.0,99058954.0
December 2015,1341415.0,-1967090.0,91973734.0
March 2016,1490826.0,532230.0,89115224.0
June 2016,1143175.0,-2927152.0,81060957.0
September 2016,1140010.0,214084.0,76591121.0
December 2016,889407.0,-3449300.0,65697229.0
March 2017,849190.0,-416508.0,60471977.0
June 2017,794744.0,-867114.0,56432372.0
September 2017,729084.0,-1934030.0,50615946.0
