,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2010,113442000.0,16814000.0,,
September 2010,115363000.0,12936000.0,,
December 2010,,,,
March 2011,,,824215000.0,452005000.0
June 2011,120279000.0,17683000.0,844116000.0,469324000.0
September 2011,121357000.0,15114000.0,872492000.0,494413000.0
December 2011,,,,
March 2012,122212000.0,-5293000.0,1768041000.0,291576000.0
June 2012,132964000.0,-4891000.0,,
September 2012,134735000.0,210000.0,1789930000.0,327850000.0
December 2012,140744000.0,12692000.0,1790826000.0,334096000.0
March 2013,124222000.0,897000.0,1757237000.0,304512000.0
June 2013,147600000.0,3164000.0,1789779000.0,336702000.0
September 2013,155038000.0,5467000.0,1790438000.0,336270000.0
December 2013,204327000.0,-19274000.0,1778095000.0,324863000.0
March 2014,125782000.0,9575000.0,,
June 2014,129097000.0,2039000.0,,
September 2014,140372000.0,-3814000.0,,
December 2014,151008000.0,-2298000.0,,
March 2015,150172000.0,1171000.0,,
June 2015,154544000.0,-78101000.0,,
September 2015,147149000.0,-152636000.0,,
December 2015,162161000.0,-18789000.0,,
March 2016,157229000.0,-25194000.0,,
June 2016,159485000.0,-35085000.0,,
September 2016,165219000.0,-36991000.0,,
December 2016,172576000.0,-20889000.0,,
March 2017,153751000.0,-8753000.0,,
June 2017,172259000.0,-33624000.0,,
September 2017,172434000.0,-27058000.0,,
