,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,60168.5,11250.0,8508.75,-40168.5,,
June 2011,60168.5,11250.0,8508.75,-40168.5,,
September 2011,60168.5,11250.0,8508.75,-40168.5,,
December 2011,60168.5,11250.0,8508.75,-40168.5,44674.0,12918.0
March 2012,47421.25,8250.0,7559.75,-44843.0,,
June 2012,47421.25,8250.0,7559.75,-44843.0,,
September 2012,47421.25,8250.0,7559.75,-44843.0,,
December 2012,47421.25,8250.0,7559.75,-44843.0,34167.0,8110.0
March 2013,21886.0,0.0,13788.0,-21886.0,,
June 2013,1067655.0,15000.0,10765.0,-1066655.0,,
September 2013,51080.0,9000.0,8445.0,-50430.0,,
December 2013,67388.0,4000.0,11277.0,-66688.0,36861.0,11497.0
March 2014,43161.0,4000.0,8642.0,-43161.0,54099.0,28492.0
June 2014,163303.0,7500.0,7664.0,-163303.0,43164.0,17973.0
September 2014,559658.0,1500.0,6385.0,-559658.0,96130.0,71354.0
December 2014,48745.0,21000.0,5296.0,-48745.0,63345.0,37177.0
March 2015,117231.0,12750.0,8568.0,-117231.0,8790.0,4125.0
June 2015,81620.0,11500.0,8804.0,-81620.0,19139.0,14809.0
September 2015,40795.0,12000.0,8625.0,-40795.0,5942.0,1659.0
December 2015,36950.0,45050.0,5679.0,-61880.0,10211.0,6258.0
March 2016,49697.0,18000.0,2346.0,-49697.0,4379.0,777.0
June 2016,34723.0,18000.0,6836.0,-34723.0,9886.0,6636.0
September 2016,50831.0,26643.0,6195.0,-50831.0,10479.0,7580.0
December 2016,44962.0,19012.0,9998.0,-44962.0,2891.0,114.0
