,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,18183.25,-17215.0,,,
June 2012,18183.25,-17215.0,,,
September 2012,18183.25,-17215.0,,,
December 2012,18183.25,-17215.0,47767.0,47302.0,
March 2013,18445.0,-18445.0,,,
June 2013,12886.0,-3796.0,,,
September 2013,12388.0,-10471.0,,,
December 2013,11110.0,57927.0,116724.0,114429.0,
March 2014,22342.0,-2726.0,41656.0,39574.0,
June 2014,12447.0,-665615.0,29840.0,27822.0,
September 2014,6941.0,936.0,31083.0,29335.0,
December 2014,13758.0,647650.0,1144604.0,42047.0,848567.0
March 2015,3047974.0,-3034473.0,1285513.0,160692.0,848567.0
June 2015,5577597.0,-5571782.0,1204896.0,40075.0,848567.0
September 2015,752471.0,-866428.0,1536497.0,198676.0,911567.0
December 2015,5619868.0,-7045704.0,2066033.0,787612.0,439667.0
March 2016,988925.0,-953468.0,2127422.0,534911.0,436667.0
June 2016,2927666.0,-2712575.0,2608479.0,935968.0,436667.0
September 2016,1001140.0,-1872269.0,1826821.0,866534.0,336667.0
December 2016,1207151.0,-1528373.0,1702568.0,581123.0,363333.0
March 2017,,-1308810.0,2316152.0,685079.0,
June 2017,,-6983601.0,1211711.0,257164.0,
September 2017,,-4051147.0,,,
December 2017,,-2306403.0,1113073.0,383945.0,
March 2018,,1860646.0,1252089.0,421352.0,
June 2018,,-849894.0,1147439.0,467475.0,
September 2018,,-5001910.0,1178583.0,699190.0,
December 2018,,-2693286.0,1017822.0,608227.0,
March 2019,,-251901.0,5175160.0,778561.0,
June 2019,,-2076202.0,4958263.0,962120.0,
September 2019,,1446202.0,4753380.0,709143.0,
December 2019,,-1689003.0,4668170.0,720830.0,
March 2020,,-511222.0,4556902.0,564932.0,
June 2020,,362855.0,4419329.0,563891.0,
September 2020,,-834112.0,4293120.0,888825.0,
December 2020,,-2017948.0,3046111.0,863097.0,
March 2021,,816280.0,2818946.0,720350.0,
June 2021,,670240.0,2451032.0,933072.0,
September 2021,,804619.0,2904940.0,848234.0,
December 2021,,680879.0,2740510.0,760616.0,
March 2022,,-3534658.0,2858729.0,957645.0,
June 2022,,257664.0,2709761.0,890249.0,
