,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2012,9590000.0,-851000.0,,
June 2012,11025000.0,-36000.0,,
September 2012,11947000.0,236000.0,,
December 2012,11544000.0,87000.0,24907000.0,9296000.0
March 2013,10970000.0,993000.0,28819000.0,10624000.0
June 2013,11617000.0,662000.0,28469000.0,10291000.0
September 2013,11952000.0,516000.0,31974000.0,12031000.0
December 2013,12410000.0,480000.0,34853000.0,12629000.0
March 2014,14878000.0,427000.0,38134000.0,16199000.0
June 2014,17700000.0,544000.0,46501000.0,16341000.0
September 2014,19740000.0,185000.0,51661000.0,21312000.0
December 2014,20638000.0,4213000.0,55732000.0,21434000.0
March 2015,19908000.0,-369000.0,61453000.0,26419000.0
June 2015,21521000.0,-408000.0,64304000.0,28216000.0
September 2015,23976000.0,416000.0,63175000.0,27083000.0
December 2015,22158000.0,-1345000.0,61329000.0,26772000.0
March 2016,22200000.0,151000.0,64895000.0,27987000.0
June 2016,23907000.0,-109000.0,63894000.0,27277000.0
September 2016,25792000.0,67000.0,67954000.0,28528000.0
December 2016,23723000.0,-507000.0,66008000.0,27908000.0
March 2017,24266000.0,-2059000.0,69166000.0,29121000.0
June 2017,24778000.0,-2730000.0,69283000.0,29857000.0
September 2017,27581000.0,-1068000.0,73997000.0,29664000.0
December 2017,24822000.0,-6820000.0,72389000.0,31165000.0
March 2018,24988000.0,-2308000.0,78758000.0,36291000.0
June 2018,24729000.0,-614000.0,76763000.0,35548000.0
September 2018,25118000.0,-8410000.0,74403000.0,37376000.0
December 2018,22834000.0,-8738000.0,75973000.0,39020000.0
March 2019,38790000.0,-12260000.0,142997000.0,80940000.0
June 2019,25534000.0,-47000.0,136524000.0,74762000.0
September 2019,28217000.0,-7874000.0,141185000.0,72273000.0
December 2019,55206000.0,-31807000.0,89691000.0,34134000.0
March 2020,26464000.0,-5791000.0,87336000.0,32496000.0
June 2020,23898000.0,-4540000.0,86892000.0,32549000.0
September 2020,24416000.0,-5072000.0,85558000.0,31830000.0
