,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,507370.0,24862.0,,
June 2010,623336.0,-145798.0,,
September 2010,574639.0,49990.0,,
December 2010,678942.0,213349.0,8245327.0,6716649.0
March 2011,555896.0,6781.0,,
June 2011,614232.0,-76074.0,9595013.0,8093299.0
September 2011,637477.0,-150982.0,9015992.0,7529348.0
December 2011,762429.0,46349.0,8815362.0,7191733.0
March 2012,577431.0,147080.0,7331997.0,5820730.0
June 2012,551001.0,-107386.0,,
September 2012,575435.0,-18905.0,9583244.0,7965799.0
December 2012,604263.0,32846.0,8842118.0,7262303.0
March 2013,621117.0,-28114.0,9781869.0,8251994.0
June 2013,671543.0,-5145.0,8550632.0,6988205.0
September 2013,540723.0,58194.0,8298322.0,6732859.0
December 2013,647930.0,57514.0,8931524.0,7299293.0
March 2014,370805.0,-121864.0,8828532.0,7176383.0
June 2014,341991.0,62219.0,,
September 2014,613933.0,41550.0,11871722.0,10228195.0
December 2014,-7683.0,70510.0,12291762.0,9679241.0
March 2015,386442.0,-2055.0,9674614.0,9436883.0
June 2015,432635.0,6040.0,9492835.0,9255104.0
September 2015,396198.0,-47543.0,8493259.0,8276708.0
December 2015,-930405.0,-132696.0,3595579.0,430110.0
March 2016,58424.0,-31845.0,6087123.0,5900571.0
June 2016,128736.0,1985.0,5848373.0,5661820.0
September 2016,143903.0,-62774.0,3862944.0,473132.0
December 2016,199834.0,-192413.0,4116314.0,899747.0
March 2017,189379.0,-148695.0,4071541.0,845845.0
June 2017,167724.0,-110593.0,3866788.0,647860.0
September 2017,167085.0,-77886.0,4362086.0,1116163.0
December 2017,339052.0,-233763.0,3871628.0,600953.0
March 2018,147090.0,-89855.0,,
June 2018,132011.0,19136.0,4044774.0,853365.0
September 2018,143045.0,-25719.0,3804760.0,662193.0
December 2018,186771.0,-55093.0,3706387.0,581662.0
March 2019,133256.0,-42130.0,3851447.0,679902.0
