,OperatingExpenses,NetIncomeLoss,Assets
March 2009,1347284.0,-4281044.25,
June 2009,1347284.0,-4281044.25,
September 2009,1347284.0,-4281044.25,
December 2009,1347284.0,-4281044.25,
March 2010,1054913.0,-3102246.0,
June 2010,1084565.0,2260127.0,
September 2010,1109608.0,4985568.0,
December 2010,1304848.0,7989529.0,65406314.0
March 2011,1397063.0,2339241.0,
June 2011,1311533.0,-7329513.0,61514753.0
September 2011,1280721.0,4953387.0,65603359.0
December 2011,1118764.0,-8455150.0,56931451.0
March 2012,1010083.0,-8727794.0,48317874.0
June 2012,968667.0,455797.0,44905994.0
September 2012,868088.0,-2932617.0,40172343.0
December 2012,689559.0,-3749220.0,31215455.0
March 2013,673337.0,-430674.0,29795564.0
June 2013,682973.0,-1108184.0,28887168.0
September 2013,625497.0,-864060.0,27277692.0
December 2013,592715.0,245044.0,26107154.0
March 2014,600551.0,663906.0,26663596.0
June 2014,474523.0,932457.0,27049383.0
September 2014,477306.0,1119639.0,28141022.0
December 2014,500439.0,1260696.0,26480194.0
March 2015,477207.0,32376.0,26356854.0
June 2015,415285.0,-1918211.0,23378326.0
September 2015,394986.0,-1041711.0,21549389.0
December 2015,340624.0,-1476951.0,19292079.0
March 2016,315954.0,93597.0,17657583.0
June 2016,306599.0,214019.0,16961441.0
September 2016,294435.0,-722146.0,14877944.0
December 2016,244509.0,-242282.0,12926515.0
March 2017,222893.0,-454376.0,11869514.0
June 2017,231961.0,-37919.0,11152724.0
September 2017,168298.0,-251625.0,9878826.0
