,NetIncomeLoss,Assets
March 2009,-474500.0,
June 2009,-474500.0,
September 2009,-474500.0,
December 2009,-474500.0,
March 2010,183000.0,
June 2010,183000.0,
September 2010,-6160000.0,
December 2010,1457000.0,2234472000.0
March 2011,1532000.0,
June 2011,1992000.0,
September 2011,-5718000.0,2435058000.0
December 2011,2483000.0,2421219000.0
March 2012,2684000.0,2470559000.0
June 2012,2762000.0,2449801000.0
September 2012,1992000.0,2538361000.0
December 2012,3456000.0,2634875000.0
March 2013,3645000.0,2614559000.0
June 2013,4048000.0,2658405000.0
September 2013,4676000.0,2755982000.0
December 2013,4891000.0,2781118000.0
March 2014,4944000.0,2850039000.0
June 2014,5081000.0,2868928000.0
September 2014,5501000.0,2959847000.0
December 2014,5559000.0,2997572000.0
March 2015,5722000.0,2974615000.0
June 2015,4177000.0,3001357000.0
September 2015,4815000.0,2966160000.0
