,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,594016.75,93799.25,0.0,,,
March 2010,594016.75,93799.25,-2133321.0,,,
June 2010,594016.75,93799.25,-2133321.0,,,
September 2010,594016.75,93799.25,-2133321.0,4814568.0,3846589.0,
December 2010,272279.0,53666.0,-1367216.0,,,
March 2011,1028979.0,149119.0,-24167077.0,,,
June 2011,2143115.0,220133.0,2086781.0,,,
September 2011,2500895.0,480451.0,-2888720.0,9572792.0,6388678.0,
December 2011,,,-3280619.0,7638223.0,4466066.0,
March 2012,1875316.0,337393.0,-3533013.0,6649542.0,3483433.0,
June 2012,2247467.0,330563.0,-7006283.0,,,
September 2012,1759551.0,284912.0,-2041541.0,5582327.0,2413145.0,
December 2012,,,-2134169.0,5646849.0,2436521.0,
March 2013,1437601.0,0.0,-1605859.0,,,
June 2013,1211251.0,215067.0,-1250248.0,4769689.0,1694440.0,
September 2013,1129744.0,252641.0,-884879.0,4733551.0,1722557.0,
December 2013,1174792.0,,-1046844.0,4592191.0,1654020.0,
March 2014,922265.0,149311.0,-611051.0,4955427.0,1926262.0,
June 2014,764693.0,227861.0,-379960.0,5071944.0,1971866.0,
September 2014,901496.0,27688.0,-682019.0,5027717.0,1479448.0,
December 2014,1574004.0,-27688.0,-1168177.0,4437898.0,1251516.0,90581.0
March 2015,1062384.0,149000.0,-555663.0,4130552.0,900012.0,
June 2015,1147328.0,116583.0,-1020967.0,3780764.0,636569.0,
September 2015,1109541.0,-134066.0,-650998.0,3299392.0,367879.0,
