,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,32041000.0,27060250.0,,,
June 2009,32041000.0,27060250.0,,,
September 2009,32041000.0,27060250.0,,,
December 2009,32041000.0,27060250.0,,,
March 2010,30440000.0,12520000.0,,,
June 2010,31841000.0,17287000.0,,,
September 2010,31173000.0,18550000.0,,,
December 2010,30509000.0,-4136000.0,1446521000.0,88476000.0,1446521000.0
March 2011,30529000.0,-4951000.0,,,
June 2011,33017000.0,1000.0,1399812000.0,63202000.0,
September 2011,32859000.0,12926000.0,1408303000.0,77450000.0,
December 2011,30536000.0,429000.0,1422495000.0,92880000.0,1422495000.0
March 2012,32540000.0,2572000.0,1408817000.0,77873000.0,
June 2012,34987000.0,-3341000.0,1413207000.0,85597000.0,
September 2012,35474000.0,-1812000.0,1406422000.0,90292000.0,
December 2012,36100000.0,-22610000.0,1378569000.0,84126000.0,
March 2013,34775000.0,-8035000.0,1399521000.0,117534000.0,
June 2013,39620000.0,-12957000.0,1343432000.0,79848000.0,
September 2013,36832000.0,5180000.0,1316989000.0,81541000.0,
December 2013,37553000.0,-40765000.0,1320819000.0,86177000.0,
March 2014,41402000.0,-10664000.0,1306715000.0,84878000.0,
June 2014,28555000.0,8762000.0,1313284000.0,98759000.0,
September 2014,31973000.0,22977000.0,1302216000.0,98355000.0,
December 2014,30968000.0,2634000.0,1296636000.0,100297000.0,
March 2015,34153000.0,8028000.0,1278108000.0,89759000.0,
June 2015,32523000.0,11953000.0,1282659000.0,98393000.0,
