,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2008,,2550000.0,13050000.0,,,
March 2009,,2550000.0,13050000.0,,,
June 2009,,2550000.0,13050000.0,,,
September 2009,,2550000.0,13050000.0,,,
December 2009,,6050000.0,2300000.0,,,
March 2010,,6050000.0,2300000.0,,,
June 2010,,6400000.0,2800000.0,,,
September 2010,,8200000.0,-600000.0,,,
December 2010,,10300000.0,1200000.0,991500000.0,432600000.0,558900000.0
March 2011,,11000000.0,0.0,,,
June 2011,,8700000.0,1200000.0,,,
September 2011,,10900000.0,500000.0,994200000.0,457500000.0,536700000.0
December 2011,,10300000.0,2400000.0,939500000.0,400900000.0,538600000.0
March 2012,,11200000.0,1700000.0,931200000.0,400700000.0,530500000.0
June 2012,,10400000.0,-9500000.0,874000000.0,344900000.0,529100000.0
September 2012,,10000000.0,2800000.0,908100000.0,366000000.0,542100000.0
December 2012,0.0,12300000.0,-14000000.0,919300000.0,368100000.0,551200000.0
March 2013,0.0,13500000.0,-11800000.0,1385200000.0,364400000.0,1020800000.0
June 2013,0.0,14100000.0,197400000.0,1411100000.0,385700000.0,1025400000.0
September 2013,0.0,13700000.0,-3700000.0,1750400000.0,591400000.0,1159000000.0
December 2013,0.0,9600000.0,-2200000.0,1755300000.0,596000000.0,1159300000.0
March 2014,0.0,9200000.0,-50900000.0,1714600000.0,557800000.0,1156800000.0
June 2014,0.0,9700000.0,-9900000.0,1675600000.0,517800000.0,1157800000.0
September 2014,0.0,9900000.0,10100000.0,1749700000.0,572100000.0,1177600000.0
December 2014,0.0,15500000.0,-6200000.0,1921600000.0,666500000.0,1255100000.0
March 2015,2200000.0,13600000.0,18400000.0,1880800000.0,661400000.0,1219400000.0
June 2015,8300000.0,11500000.0,-37900000.0,1898100000.0,677400000.0,1220700000.0
September 2015,21600000.0,8400000.0,7700000.0,1957400000.0,687300000.0,1270100000.0
December 2015,0.0,2800000.0,7000000.0,2034900000.0,662600000.0,1372300000.0
March 2016,0.0,11600000.0,5100000.0,1988000000.0,649000000.0,1339000000.0
June 2016,0.0,13600000.0,5900000.0,2000100000.0,677400000.0,1322700000.0
September 2016,0.0,10800000.0,-11100000.0,1952000000.0,573600000.0,1378400000.0
December 2016,0.0,17600000.0,18100000.0,2249500000.0,854700000.0,1394800000.0
March 2017,0.0,18500000.0,5900000.0,2255200000.0,870300000.0,1384900000.0
June 2017,0.0,14700000.0,24300000.0,2287200000.0,918100000.0,1369100000.0
September 2017,0.0,22500000.0,12600000.0,2294900000.0,940100000.0,1354800000.0
December 2017,0.0,11300000.0,-52000000.0,2258700000.0,1016700000.0,1242000000.0
March 2018,,6700000.0,14000000.0,2385900000.0,1045600000.0,1340300000.0
June 2018,,11100000.0,34800000.0,2410100000.0,1070500000.0,1339600000.0
September 2018,,13000000.0,65000000.0,2492600000.0,1122600000.0,1370000000.0
December 2018,,13000000.0,23500000.0,2490100000.0,1234300000.0,1255800000.0
March 2019,,12200000.0,38700000.0,2533200000.0,1217500000.0,1315700000.0
June 2019,,16900000.0,44100000.0,2549000000.0,1241200000.0,1307800000.0
September 2019,,15100000.0,32900000.0,2650700000.0,1351000000.0,1299700000.0
December 2019,,9400000.0,25300000.0,2707800000.0,1418000000.0,1289800000.0
March 2020,,9100000.0,31400000.0,2740500000.0,1473600000.0,1266900000.0
June 2020,,10700000.0,39200000.0,2764200000.0,1514400000.0,1249800000.0
September 2020,,11200000.0,31700000.0,2854800000.0,1608700000.0,1246100000.0
December 2020,,25100000.0,35400000.0,2899900000.0,1660200000.0,1239700000.0
March 2021,,9000000.0,18100000.0,2364000000.0,1148100000.0,1215900000.0
June 2021,,13600000.0,45000000.0,2379100000.0,1179300000.0,1199800000.0
September 2021,,5200000.0,42600000.0,2362800000.0,1171900000.0,1190900000.0
December 2021,,18200000.0,38000000.0,2433600000.0,1236600000.0,1197000000.0
March 2022,,8200000.0,27800000.0,2449100000.0,1233000000.0,1216100000.0
June 2022,,9600000.0,16400000.0,2466200000.0,1245700000.0,1220500000.0
