,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,15088750.0,-3429750.0,,,
June 2009,15088750.0,-3429750.0,,,
September 2009,15088750.0,-3429750.0,,,
December 2009,15088750.0,-3429750.0,,,
March 2010,15466000.0,7874500.0,,,
June 2010,16036000.0,7874500.0,,,
September 2010,17277000.0,4320000.0,,,
December 2010,17417000.0,314000.0,272596000.0,24754000.0,247842000.0
March 2011,17427000.0,-576000.0,,,
June 2011,19154000.0,9030000.0,279680000.0,23959000.0,255721000.0
September 2011,19182000.0,10184000.0,292049000.0,19573000.0,272476000.0
December 2011,20210000.0,3001000.0,323632000.0,25666000.0,297966000.0
March 2012,22898000.0,3811000.0,327626000.0,21617000.0,306009000.0
June 2012,24626000.0,5259000.0,333959000.0,23171000.0,310788000.0
September 2012,24735000.0,2408000.0,342777000.0,30268000.0,312509000.0
December 2012,27829000.0,4042000.0,352744000.0,27823000.0,324921000.0
March 2013,25683000.0,2829000.0,353130000.0,31599000.0,321531000.0
June 2013,24070000.0,9185000.0,367909000.0,30276000.0,337633000.0
September 2013,23368000.0,14658000.0,388966000.0,34667000.0,354299000.0
December 2013,24164000.0,3713000.0,394805000.0,35484000.0,359321000.0
March 2014,24387000.0,8210000.0,375687000.0,19515000.0,356172000.0
June 2014,24161000.0,10754000.0,400413000.0,19369000.0,381044000.0
September 2014,36717000.0,3725000.0,801680000.0,27277000.0,774403000.0
December 2014,41453000.0,1340000.0,818680000.0,27120000.0,791560000.0
March 2015,126670000.0,-102271000.0,720830000.0,26284000.0,694546000.0
June 2015,119813000.0,-85276000.0,626958000.0,26851000.0,600107000.0
September 2015,210346000.0,-186061000.0,450456000.0,32245000.0,418211000.0
December 2015,256619000.0,-246354000.0,221952000.0,54612000.0,167340000.0
March 2016,83342000.0,-76266000.0,143133000.0,41387000.0,101746000.0
June 2016,54020000.0,-54748000.0,94132000.0,26324000.0,67808000.0
September 2016,25311000.0,-19440000.0,84621000.0,17760000.0,66861000.0
December 2016,170440000.0,-167113000.0,123891000.0,21579000.0,102312000.0
